Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1870,MEN--09--- (Room A-6),MDNC-09PT- (Room Studio),MPHE-09--- (Room Gym),MSC--09--- (Room 211),MMA--09--- (Room 210),MSS--09--- (Room 222),MFR--09--- (Room A-2),MADEM10--- (Room 208)
1871,MADT-09--- (Room A-7),MMA--09--- (Room 106),MPHE-09--- (Room Gym),MEN--09--- (Room A-2),MSC--09--- (Room 211),MSS--09--- (Room 222),MSP--09--- (Room 207B),MADW-09--- (Room 101)
1872,MMA--09--- (Room 220),MADD-09--- (Room 105),MPHE-09G-- (Room Gym),MEN--09--- (Room 107),MSC--09--- (Room 211),MSS--09--- (Room 123),MFR--11--- (Room 107),MADEM10--- (Room 208)
1873,MADGE09--- (Room 105),MSC--09--- (Room 227),MPHE-09--- (Room Gym),MEN--09--- (Room 222),MSP--09--- (Room 205A),MSS--09--- (Room 222),MADW-09--- (Room 101),MADEM10--- (Room 208)
1874,MMA--09--- (Room 220),MSC--09--- (Room 227),MEN--09--- (Room A-3),MADD-09--- (Room 105),MVA--09--- (Room 116),MSS--09--- (Room 123),MPHE-09G-- (Room Gym),MADT-09--- (Room A-7)
1875,MMA--09--- (Room 220),MADD-09--- (Room 105),MDNC-09F-- (Room Studio),MSC--09--- (Room 211),MADT-09--- (Room A-7),MPHE-09--- (Room Gym),MSS--09--- (Room 205B),MEN--09--- (Room 205B)
1876,MEN--09--- (Room A-6),unassigned,MADGE09--- (Room 104),MSS--09--- (Room 121),MADEM10--- (Room 208),MPHE-09B-- (Room Gym),MSP--09--- (Room 207B),MSC--09--- (Room 226)
1877,MEN--09--- (Room A-6),MSC--09--- (Room 227),MMA--09H-- (Room 106),MDNC-09H-- (Room Studio),MSP--09--- (Room 205A),MSS--09--- (Room 107),MPHE-09G-- (Room Gym),MADT-09--- (Room A-7)
1878,MEN--09--- (Room A-6),MMA--09--- (Room 210),MADD-09--- (Room 105),MADER09--- (Room 104),MPHE-09B-- (Room Gym),unassigned,MSS--09--- (Room 205B),MSC--09--- (Room 216)
1879,XLDCB09LS- (Room 109),MMA--09--- (Room 210),MWBDV10IT- (Room 114),MSC--09--- (Room 211),MSP--09--- (Room 205A),MSS--09--- (Room 107),MPHE-09G-- (Room Gym),MEN--09--- (Room 205B)
1880,MADGE09--- (Room 105),MSC--09C-- (Room 226),MADD-09--- (Room 105),MEN--09C-- (Room 205A),MSS--09C-- (Room 209),MPHE-09--- (Room Gym),MWBDV10IT- (Room 203),MMA--09C-- (Room 212)
1881,MMA--09--- (Room 220),unassigned,MEN--09E-- (Room 107),MSC--09--- (Room 211),MADD-09--- (Room 105),MSS--09--- (Room 107),MWBDV10IT- (Room 203),MPHE-09B-- (Room Gym)
1882,MFR--09--- (Room 208),MMA--09--- (Room 106),MPHE-09--- (Room Gym),MADD-09--- (Room 105),MSC--09--- (Room 211),MSS--09--- (Room 107),MWBDV10IT- (Room 203),MEN--09--- (Room 205B)
1883,MMA--09--- (Room 220),MPHE-09Y-- (Room Gym),MPHE-09G-- (Room Gym),MEN--09--- (Room 222),MADEM10--- (Room 208),MSS--09--- (Room 121),MFR--09--- (Room A-2),MADW-09--- (Room 101)
1884,MEN--09--- (Room A-6),MADD-09--- (Room 105),XLDCB09M-- (Room 103),MADER09--- (Room 104),MSC--09--- (Room 211),MSS--09--- (Room 222),MPHE-09G-- (Room Gym),MADT-09--- (Room A-7)
1885,MPHE-09--L (Room Gym),MMA--09--- (Room 106),MVA--09--- (Room 116),MEN--09--- (Room A-2),MSC--09--- (Room 211),MSS--09--- (Room 107),MFR--09--- (Room A-2),MPHE-09--L (Room Gym)
1886,MEN--09--- (Room A-6),MADGE09--- (Room 104),MMA--09H-- (Room 106),MADD-09--- (Room 105),MSP--09--- (Room 205A),MSS--09--- (Room 121),MPHE-09G-- (Room Gym),MADEM10--- (Room 208)
1887,MFR--09--- (Room 208),MMA--09--- (Room 210),MDNC-09F-- (Room Studio),MEN--09--- (Room 107),MADEM10--- (Room 208),MSS--09--- (Room 107),MPHE-09G-- (Room Gym),MSC--09--- (Room 216)
1888,MFR--11--- (Room A-3),MMA--09--- (Room 106),MEN--09--- (Room A-3),XLDCB09M-- (Room 103),MPHE-09B-- (Room Gym),MADGE09--- (Room 105),MSS--09--- (Room 205B),MSC--09--- (Room 216)
1889,MMA--09--- (Room 220),MSC--09--- (Room 227),MEN--09--- (Room A-3),unassigned,unassigned,MSS--09--- (Room 107),MADW-09--- (Room 101),MADEM10--- (Room 208)
1890,MEN--09--- (Room A-6),MMA--09--- (Room 106),MPHE-09G-- (Room Gym),MSC--09--- (Room 211),MADD-09--- (Room 105),MSS--09--- (Room 222),MSP--09--- (Room 207B),MADEM10--- (Room 208)
1891,MADGE09--- (Room 105),MSC--09--- (Room 227),MEN--09--- (Room A-3),XLDCB09M-- (Room 103),MMA--09--- (Room 210),MPHE-09--- (Room Gym),MSS--09--- (Room 205B),MADW-09--- (Room 101)
1892,MMA--09--- (Room 220),MADGE09--- (Room 104),XLDCB09M-- (Room 103),MSS--09--- (Room 121),MSC--09--- (Room 211),MPHE-09--- (Room Gym),MSP--09--- (Room 207B),MEN--09--- (Room 205B)
1893,MEN--09--- (Room A-6),MMA--09--- (Room 106),MPHE-09--- (Room Gym),MVA--09--- (Room 116),MADD-09--- (Room 105),MSS--09--- (Room 123),MSP--09--- (Room 207B),MADT-09--- (Room A-7)
1894,MWBDV10IT- (Room 114),MADGE09--- (Room 104),MMA--09H-- (Room 106),MEN--09--- (Room A-2),MPHE-09B-- (Room Gym),MSS--09--- (Room 222),MFR--09--- (Room A-2),MSC--09--- (Room 219)
1895,MMA--09--- (Room 220),MSC--09--- (Room 227),MEN--09E-- (Room 107),MVA--09--- (Room 116),MPHE-09B-- (Room Gym),MSS--09--- (Room 123),MWBDV10IT- (Room 203),MEN--09--- (Room 205B)
1896,MMA--09--- (Room 220),unassigned,unassigned,MEN--09--- (Room 222),unassigned,unassigned,MSS--09--- (Room 122),MSC--09--- (Room 226)
1897,MFR--09--- (Room 208),MADGE09--- (Room 104),MPHE-09--- (Room Gym),MADER09--- (Room 104),MMA--09--- (Room 210),MSS--09--- (Room 123),MADW-09--- (Room 101),MSC--09--- (Room 219)
1898,MADGE09--- (Room 105),unassigned,MWBDV10IT- (Room 114),MEN--09C-- (Room 205A),MSS--09C-- (Room 209),MPHE-09--- (Room Gym),MFR--11--- (Room 107),MMA--09C-- (Room 212)
1899,MMA--09--- (Room 220),MPHE-09Y-- (Room Gym),MVA--09--- (Room 116),MEN--09--- (Room A-2),MADEM10--- (Room 208),MSS--09--- (Room 107),MPHE-09G-- (Room Gym),MSC--09--- (Room 216)
1900,MEN--09--- (Room A-6),MDR--09--- (Room A-1),MPHE-09G-- (Room Gym),MSS--09--- (Room 121),MVA--09--- (Room 116),MFR--09--- (Room 207B),XBA--09G-- (Room 119),MSC--09--- (Room 219)
1901,unassigned,MADD-09--- (Room 105),MPHE-09--- (Room Gym),XLDCB09M-- (Room 103),MSS--09C-- (Room 209),MEN--09C-- (Room A-6),MADGE09--- (Room 105),MSC--09C-- (Room 211)
1902,MEN--09--- (Room A-6),MMA--09--- (Room 106),MPHE-09G-- (Room Gym),MDNC-09H-- (Room Studio),MSP--09--- (Room 205A),MSS--09--- (Room 222),MWBDV10IT- (Room 203),MSC--09--- (Room 226)
1903,MWBDV10IT- (Room 114),MMA--09--- (Room 106),MEN--09--- (Room A-3),MSC--09--- (Room 211),MSP--09--- (Room 205A),MSS--09--- (Room 121),MFR--11--- (Room 107),MPHE-09B-- (Room Gym)
1904,MFR--11--- (Room A-3),MADGE09--- (Room 104),MMA--09H-- (Room 106),MEN--09--- (Room A-2),MADEM10--- (Room 208),MSS--09--- (Room 121),MPHE-09G-- (Room Gym),MSC--09--- (Room 216)
1905,MWBDV10IT- (Room 114),MMA--09--- (Room 106),MPHE-09--- (Room Gym),MEN--09--- (Room 222),MADEM10--- (Room 208),MSS--09--- (Room 123),MADGE09--- (Room 105),MSC--09--- (Room 219)
1906,XBA--09C-L (Room 119),MSC--09C-- (Room 226),MSS--09C-- (Room 121),MADD-09--- (Room 105),MADER09--- (Room 104),MEN--09C-- (Room A-6),MADGE09--- (Room 105),XBA--09C-L (Room 119)
1907,XBA--09C-L (Room 119),MSC--09--- (Room 227),MEN--09--- (Room A-3),XLDCB09M-- (Room 103),MMA--09--- (Room 210),MSS--09--- (Room 222),MADGE09--- (Room 105),XBA--09C-L (Room 119)
1908,MPHE-09--L (Room Gym),unassigned,MSS--09C-- (Room 121),MEN--09C-- (Room 205A),MPHE-09--L (Room Gym),MFR--09--- (Room 207B),MWBDV10IT- (Room 114),MMA--09C-- (Room 212)
1909,MADGE09--- (Room 105),MMA--09--- (Room 106),MWBDV10IT- (Room 114),MEN--09--- (Room 107),MADER09--- (Room 104),MSS--09--- (Room 121),MSP--09--- (Room 207B),MSC--09--- (Room 219)
1910,MMA--09--- (Room 220),unassigned,MEN--09--- (Room A-3),MSC--09--- (Room 211),MPHE-09B-- (Room Gym),MSS--09--- (Room 123),XBA--09G-- (Room 119),MADW-09--- (Room 101)
1911,MWBDV10IT- (Room 114),MADGE09--- (Room 104),MSS--09C-- (Room 121),MADER09--- (Room 104),MPHE-09B-- (Room Gym),MEN--09C-- (Room A-6),MFR--09--- (Room A-2),MMA--09C-- (Room 212)
1912,MFR--11--- (Room A-3),MMA--09--- (Room 106),MEN--09--- (Room A-3),YHRA-0AX-- (Room 120),MSC--09--- (Room 211),MADGE09--- (Room 105),MSS--09--- (Room 205B),MPHE-09FB- (Room Gym)
1913,MEN--09--- (Room A-6),MMA--09--- (Room 106),MDNC-09F-- (Room Studio),XLDCB09M-- (Room 103),MSP--09--- (Room 205A),MSS--09--- (Room 222),MPHE-09G-- (Room Gym),MSC--09--- (Room 216)
1914,MEN--09--- (Room A-6),MPHE-09Y-- (Room Gym),MPHE-09G-- (Room Gym),MSC--09--- (Room 211),MSP--09--- (Room 205A),unassigned,MSS--09--- (Room 122),XLDCB09LS- (Room 108)
1915,MWBDV10IT- (Room 114),MMA--09--- (Room 210),XLDCB09M-- (Room 103),YHRA-0AX-- (Room 120),MADD-09--- (Room 105),MSS--09--- (Room 107),MSP--09--- (Room 207B),MSC--09--- (Room 216)
1916,MEN--09--- (Room A-6),MADD-09--- (Room 105),MPHE-09--- (Room Gym),XLDCB09M-- (Room 103),MMA--09--- (Room 210),MSS--09--- (Room 121),MADW-09--- (Room 101),MSC--09--- (Room 219)
1917,MFR--11--- (Room A-3),MMA--09--- (Room 210),MVA--09--- (Room 116),MEN--09--- (Room A-2),MADEM10--- (Room 208),MSS--09--- (Room 222),MPHE-09G-- (Room Gym),MSC--09--- (Room 216)
1918,MMA--09--- (Room 220),MADD-09--- (Room 105),MWBDV10IT- (Room 114),MEN--09--- (Room 222),MADER09--- (Room 104),MPHE-09--- (Room Gym),MSS--09--- (Room 205B),MSC--09--- (Room 219)
1919,MADT-09--- (Room A-7),MMA--09--- (Room 106),MPHE-09G-- (Room Gym),MDNC-09H-- (Room Studio),MSC--09--- (Room 211),MSS--09--- (Room 121),MSP--09--- (Room 207B),MEN--09--- (Room 205B)
1920,MADGE09--- (Room 105),MSC--09C-- (Room 226),MADD-09--- (Room 105),MEN--09C-- (Room 205A),MSS--09C-- (Room 209),MPHE-09--- (Room Gym),MWBDV10IT- (Room 203),MADEM10--- (Room 208)
1921,XBA--09C-L (Room 119),MADD-09--- (Room 105),MEN--09--- (Room A-3),MSC--09--- (Room 211),MMA--09--- (Room 210),MSS--09--- (Room 121),MADW-09--- (Room 101),XBA--09C-L (Room 119)
1922,MADGE09--- (Room 105),MMA--09--- (Room 106),MEN--09E-- (Room 107),XLDCB09M-- (Room 103),MADEM10--- (Room 208),MPHE-09--- (Room Gym),MSS--09--- (Room 205B),MSC--09--- (Room 216)
1923,MEN--09--- (Room A-6),MMA--09--- (Room 106),MPHE-09G-- (Room Gym),MDNC-09H-- (Room Studio),MSP--09--- (Room 205A),MSS--09--- (Room 121),MWBDV10IT- (Room 203),MSC--09--- (Room 219)
1924,MADT-09--- (Room A-7),MDNC-09PT- (Room Studio),MPHE-09G-- (Room Gym),MEN--09--- (Room 107),MMA--09--- (Room 210),MSS--09--- (Room 222),MSP--09--- (Room 207B),MSC--09--- (Room 219)
1925,MFR--09--- (Room 208),MDR--09--- (Room A-1),MPHE-09G-- (Room Gym),MEN--09--- (Room 107),MMA--09--- (Room 210),MSS--09--- (Room 107),XBA--09G-- (Room 119),MSC--09--- (Room 216)
1926,MWBDV10IT- (Room 114),MMA--09--- (Room 106),XLDCB09LSL (Room 109),MEN--09--- (Room 107),MADER09--- (Room 104),MSS--09--- (Room 222),XLDCB09LSL (Room 109),MSC--09--- (Room 219)
1927,MWBDV10IT- (Room 114),MMA--09--- (Room 210),MEN--09--- (Room A-3),MSS--09--- (Room 121),MADD-09--- (Room 105),MFR--09--- (Room 207B),MPHE-09G-- (Room Gym),MADT-09--- (Room A-7)
1928,MMA--09--- (Room 220),MDNC-09PT- (Room Studio),MPHE-09G-- (Room Gym),MADD-09--- (Room 105),MSP--09--- (Room 205A),MSS--09--- (Room 123),XBA--09G-- (Room 119),MSC--09--- (Room 226)
1929,unassigned,MMA--09--- (Room 106),MWBDV10IT- (Room 114),MEN--09--- (Room 107),MADD-09--- (Room 105),MSS--09--- (Room 123),XBA--09G-- (Room 119),MSC--09--- (Room 219)
1930,MMA--09--- (Room 220),MADGE09--- (Room 104),MEN--09E-- (Room 107),MADD-09--- (Room 105),MADER09--- (Room 104),MPHE-09B-- (Room Gym),MSS--09--- (Room 205B),MSC--09--- (Room 219)
1931,MPHE-09--L (Room Gym),unassigned,MSS--09C-- (Room 121),MADER09--- (Room 104),MPHE-09--L (Room Gym),MEN--09C-- (Room A-6),MADGE09--- (Room 105),MMA--09C-- (Room 212)
1932,MFR--11--- (Room A-3),MSC--09C-- (Room 226),MWBDV10IT- (Room 114),MEN--09C-- (Room 205A),MSS--09C-- (Room 209),MPHE-09B-- (Room Gym),MADGE09--- (Room 105),MMA--09C-- (Room 212)
1933,MEN--09--- (Room A-6),MDR--09--- (Room A-1),MMA--09H-- (Room 106),MVA--09--- (Room 116),MADEM10--- (Room 208),MSS--09--- (Room 123),MPHE-09G-- (Room Gym),MSC--09--- (Room 219)
1934,MFR--11--- (Room A-3),unassigned,MSS--09C-- (Room 121),MEN--09C-- (Room 205A),MADEM10--- (Room 208),MPHE-09--- (Room Gym),MWBDV10IT- (Room 114),MSC--09C-- (Room 211)
1935,MADT-09--- (Room A-7),MDR--09--- (Room A-1),MMA--09H-- (Room 106),MEN--09--- (Room A-2),MVA--09--- (Room 116),MSS--09--- (Room 123),MPHE-09G-- (Room Gym),MSC--09--- (Room 219)
1936,MADT-09--- (Room A-7),MDR--09--- (Room A-1),MMA--09H-- (Room 106),MEN--09--- (Room 107),MVA--09--- (Room 116),MSS--09--- (Room 222),MPHE-09G-- (Room Gym),MSC--09--- (Room 216)
1937,MWBDV10IT- (Room 114),MSC--09C-- (Room 226),MPHE-09--- (Room Gym),MVA--09--- (Room 116),MSS--09C-- (Room 209),MEN--09C-- (Room A-6),MFR--11--- (Room 107),MADEM10--- (Room 208)
1938,MADGE09--- (Room 105),MSC--09C-- (Room 226),MSS--09C-- (Room 121),MEN--09C-- (Room 205A),MSP--09--- (Room 205A),MPHE-09B-- (Room Gym),MWBDV10IT- (Room 114),MMA--09C-- (Room 212)
1939,MADT-09--- (Room A-7),MMA--09--- (Room 106),MEN--09E-- (Room 107),MDNC-09H-- (Room Studio),MVA--09--- (Room 116),MSS--09--- (Room 222),MPHE-09G-- (Room Gym),MSC--09--- (Room 216)
1940,unassigned,unassigned,MSS--09C-- (Room 121),MEN--09C-- (Room 205A),MADEM10--- (Room 208),MPHE-09--- (Room Gym),MWBDV10IT- (Room 203),MMA--09C-- (Room 212)
1941,MFR--11--- (Room A-3),MSC--09--- (Room 227),MMA--09H-- (Room 106),MADD-09--- (Room 105),MADEM10--- (Room 208),MSS--09--- (Room 222),MPHE-09G-- (Room Gym),MEN--09--- (Room 205B)
1942,MADT-09--- (Room A-7),MADD-09--- (Room 105),MPHE-09--- (Room Gym),MEN--09--- (Room A-2),MADEM10--- (Room 208),MSS--09--- (Room 107),XBA--09G-- (Room 119),MSC--09--- (Room 219)
1943,MEN--09--- (Room A-6),unassigned,XLDCB09LSL (Room 109),MSS--09--- (Room 121),MMA--09--- (Room 210),unassigned,XLDCB09LSL (Room 109),MSC--09--- (Room 219)
1944,XLDCB09LS- (Room 109),unassigned,MEN--09E-- (Room 107),MSC--09--- (Room 211),MADER09--- (Room 104),MFR--09--- (Room 207B),MSS--09--- (Room 205B),MPHE-09B-- (Room Gym)
1945,XBA--09C-L (Room 119),MSC--09--- (Room 227),MEN--09--- (Room A-3),MVA--09--- (Room 116),MADEM10--- (Room 208),MSS--09--- (Room 107),MWBDV10IT- (Room 203),XBA--09C-L (Room 119)
1946,MEN--09--- (Room A-6),MSC--09--- (Room 227),MPHE-09G-- (Room Gym),MDNC-09H-- (Room Studio),MMA--09--- (Room 210),MSS--09--- (Room 107),MSP--09--- (Room 207B),MADT-09--- (Room A-7)
1947,MFR--09--- (Room 208),MADGE09--- (Room 104),MMA--09H-- (Room 106),MADER09--- (Room 104),MSC--09--- (Room 211),MSS--09--- (Room 123),MWBDV10IT- (Room 114),MEN--09--- (Room 205B)
1948,MMA--09--- (Room 220),MPHE-09Y-- (Room Gym),MADD-09--- (Room 105),MSC--09--- (Room 211),MADT-09--- (Room A-7),MSS--09--- (Room 107),MPHE-09G-- (Room Gym),MEN--09--- (Room 205B)
1949,MFR--09--- (Room 208),MPHE-09Y-- (Room Gym),MEN--09--- (Room A-3),unassigned,MMA--09--- (Room 210),MSS--09--- (Room 107),XBA--09G-- (Room 119),MSC--09--- (Room 219)
1950,XBA--09C-L (Room 119),MMA--09--- (Room 106),MADD-09--- (Room 105),MEN--09--- (Room A-2),MSC--09--- (Room 211),MSS--09--- (Room 222),MADGE09--- (Room 105),XBA--09C-L (Room 119)
1951,MFR--11--- (Room A-3),MSC--09C-- (Room 226),MSS--09C-- (Room 121),MEN--09C-- (Room 205A),MADEM10--- (Room 208),MPHE-09--- (Room Gym),MWBDV10IT- (Room 114),MMA--09C-- (Room 212)
1952,MWBDV10IT- (Room 114),MSC--09C-- (Room 226),MPHE-09--- (Room Gym),MEN--09C-- (Room 205A),MSS--09C-- (Room 209),MADGE09--- (Room 105),MFR--11--- (Room 107),MMA--09C-- (Room 212)
1953,MFR--11--- (Room A-3),MMA--09--- (Room 106),MDNC-09F-- (Room Studio),MEN--09--- (Room A-2),MADEM10--- (Room 208),MSS--09--- (Room 222),MPHE-09G-- (Room Gym),MSC--09--- (Room 219)
