Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1235,AELC-12---,MDRM-12---,MCH--12---,MCLC-12--L,unassigned,unassigned,MPH--12---,MPREC12---
1236,MDNCN12---,unassigned,MATPH12---,MCLC-12--L,YLRA-2AX-L,unassigned,MENST12---,MPREC12---
1237,MEC--12---,unassigned,MCH--12---,MCLC-12--L,MTAUT12---,unassigned,MCALC12---,MPREC12---
1238,MENR-12---,unassigned,MCH--12---,MCLC-12--L,MENST12---,MTROB12--L,MCALC12---,unassigned
1239,MAC--11---,unassigned,ASTA-12---,ACSC-2A---,ACAL-12---,unassigned,APHM-12---,YED--2DX-L
1240,MEC--12---,MDRM-12---,unassigned,MCLC-12--L,MENFP12---,MAC--11---,MCMCL12---,MPREC12---
1241,AELC-12---,unassigned,MATPH12---,MCLC-12--L,MPREC12H--,MMUOR12S-L,MCALC12---,MIMJB12--L
1242,MLST-12---,unassigned,unassigned,MENST12---,unassigned,MCLC-12---,MINST12---,unassigned
1243,unassigned,MFOOD12---,MWWK-12---,MCLC-12--L,MENFP12---,unassigned,MEPSS11---,unassigned
1244,MLST-12---,unassigned,ASTA-12---,MCLC-12--L,MENFP12---,unassigned,MATPH12---,unassigned
1245,MCLE-10---,unassigned,MVAPH11---,MACLV12---,MENFP12---,MFOOD12---,unassigned,unassigned
1246,YPA--2CX--,MFOOD12---,MWPM-11---,MCLC-12--L,MENFP12---,MACLV12---,MWEX-2B--L,unassigned
1247,MAC--11---,MEC--12---,YPSYC1AX--,MCLC-12--L,MINST12---,unassigned,MENST12---,MPREC12---
1248,MCMPS11---,unassigned,unassigned,MACLV12---,MPGEO12---,unassigned,MENST12---,YED--2CX--
1249,MCLE-10---,MFOOD12---,MWWK-12---,MCLC-12--L,MENFP12---,MACLV12---,YED--2CX--,unassigned
1250,MTXT-12---,MDRM-12---,unassigned,MCLC-12--L,MEVSC12C--,MCMCC12--L,unassigned,MPREC12---
1251,unassigned,YED--2CX--,unassigned,MCLC-12--L,MENFP12---,MPH--11---,MPH--12---,MPREC12---
1252,MFOOD12---,unassigned,MATPH12---,MCLC-12--L,MENST12---,unassigned,MCH--12---,MPREC12---
1253,MENR-12---,unassigned,MCH--12---,MCLC-12--L,unassigned,unassigned,MCALC12---,MPREC12---
1254,unassigned,MEC--12---,ASTA-12---,MCLC-12--L,ACAL-12---,MFOOD12---,APHM-12---,unassigned
1255,unassigned,unassigned,unassigned,MENFP12---,unassigned,unassigned,MFOM-11---,unassigned
1256,MPH--12---,MTDRF12---,MCH--12---,MCLC-12--L,MCALC12---,YCPA-2AX-L,MATPH12---,MPREC12---
1257,MEC--12---,unassigned,MCH--12---,ACSC-2A---,ACAL-12---,unassigned,APHM-12---,YED--2DX-L
1258,MFOOD12---,MEC--12---,MATPH12---,MCLC-12--L,MPGEO12---,unassigned,MCALC12---,unassigned
1259,MTXT-12---,unassigned,ASTA-12---,MCLC-12--L,ACAL-12---,unassigned,APHM-12---,YED--2DX-L
1260,AELC-12---,unassigned,MATPH12---,MCLC-12--L,ACAL-12---,MPH--11---,MCH--12---,YED--2DX-L
1261,MPH--12---,unassigned,unassigned,MACLV12---,MINST12---,unassigned,MCALC12---,MPREC12---
1262,unassigned,MMACS11---,MATPH12---,MCLC-12--L,MPREC11---,MFOM-11---,MENST12---,unassigned
1263,AELC-12---,unassigned,MCH--12---,MCLC-12--L,MCALC12---,YCPA-2AX-L,MATPH12---,MIMJB12--L
1264,unassigned,unassigned,MCH--12---,ACSC-2A---,ACAL-12---,unassigned,MPH--12---,unassigned
1265,MFOOD12---,MDRM-12---,unassigned,MCLC-12--L,MINST12---,MACLV12---,MENST12---,MPREC12---
1266,MENR-12---,MFOOD12---,MCH--12---,MCLC-12--L,MENFP12---,MTROB12--L,MCALC12---,unassigned
1267,MMEDD12---,unassigned,MDMD-12D--,MCLC-12--L,MENFP12---,MVAST12---,MLST-12---,unassigned
1268,MECOM12---,PBB--2H,unassigned,MCLC-12--L,MENST12---,MPH--11---,MCALC12---,YED--2FX-L
1269,MPH--12---,MCH--11---,MCH--12---,MCLC-12--L,MCALC12---,YCPA-2AXE-,MATPH12---,MPREC12---
1270,MEC--12---,MDRM-12---,unassigned,MCLC-12--L,MENT-12---,unassigned,MCALC12---,MPREC12---
1271,MPH--12---,MTDRF12---,MATPH12---,MACLV12---,MENFP12---,unassigned,MCH--12---,MPREC12---
1272,unassigned,unassigned,MCH--12---,MCLC-12--L,ACAL-12---,MPH--11---,MPH--12---,YED--2FX-L
1273,unassigned,unassigned,MATPH12---,MCLC-12--L,MGRPR12--L,MPH--11---,MCALC12---,MCH--11---
1274,unassigned,unassigned,YPSYC1AX--,MENST12---,unassigned,unassigned,MFOM-11---,unassigned
1275,MDNTP12---,MLFSC11---,MDNC-12--L,MCLC-12--L,MENFP12---,unassigned,MCMCL12---,MFR--12---
1276,MLST-12---,unassigned,MPREC11---,MCMPS11---,MTAUT11---,MFOOD11---,MCMCL12---,unassigned
1277,MLTST11C--,MCH--11---,ASTA-12---,MCLE-10---,MINST12C--,MPH--11---,MTROB11--L,unassigned
1278,unassigned,MCH--11---,MLFSC11---,MCMPS11---,MPREC11---,MPH--11---,unassigned,unassigned
1279,MCMPS11---,MCLE-10--L,MENR-11---,MMACS11---,MIMCB11--L,MPH--11---,MINST12---,unassigned
1280,MCMPS11---,unassigned,MENR-11---,MCLE-10---,MPREC11---,MAC--11---,MEPSS11---,MFR--10---
1281,MTXT-11---,MCH--11---,MLFSC11---,MPREC11---,unassigned,MCLE-10---,MCMPS11---,MFR--10---
1282,MCMPS11---,unassigned,MLFSC11---,MCH--11---,MPREC11---,YCPA-1AX-L,MLST-12---,MSP--11---
1283,MVAST11---,MCH--11---,MPREC11---,MCMPS11---,unassigned,MCLE-10---,MINST12---,MTDRF11---
1284,unassigned,unassigned,MLFSC11---,MCMPS11---,MINST12---,MPH--11---,MEPSS11---,MCH--11---
1285,MTXT-11---,unassigned,MWPM-11---,MCLE-10---,MCMPS11---,MEVSC11---,MLST-12---,unassigned
1286,MMEDD11---,unassigned,MLFSC11---,MPREC11---,unassigned,unassigned,MEPSS11---,unassigned
1287,unassigned,MCH--11---,ASTA-12---,MPREC11---,MLTST11C--,MPH--11---,MINST12C--,unassigned
1288,MCMPS11---,MDRM-11---,MPREC11---,unassigned,MEVSC11---,MACLV11G--,MEPSS11---,MFR--11---
1289,unassigned,unassigned,MLFSC11---,MCMPS11---,unassigned,MFOM-11---,MEPSS11---,unassigned
1290,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MEPSS11---,unassigned
1291,MCLE-10---,unassigned,MIMG-11---,YLAW-2CX--,MEVSC11---,MFOM-11---,MCMPS11---,unassigned
1292,MCMPS11---,unassigned,MPREC11---,YHRA-1AX--,unassigned,unassigned,unassigned,unassigned
1293,MEC--12---,MCH--11---,ASTA-12---,MPREC11---,MINST12C--,MPH--11---,unassigned,unassigned
1294,YPA--1CX--,MCH--11---,MLFSC11---,MCMPS11---,MPREC11---,MPH--11---,MCMCL12---,unassigned
1295,MCMPS11---,MCLE-10--L,MPREC11---,MCH--11---,MIMCB11--L,MPH--11---,MLST-12---,MIMJB11--L
1296,unassigned,MCLE-10--L,MLFSC11---,MCMPS11---,MINST12---,MACLV11FB-,MFOM-11---,unassigned
1297,MMEDD11---,MCH--11---,MPREC11---,MENST12---,MCMPS11---,unassigned,MCMCL12---,MPREC12---
1298,unassigned,MLFSC11---,ASTA-12---,unassigned,MLTST11C--,MCLE-10---,MINST12C--,MCH--11---
1299,MCMPS11---,unassigned,MPREC11---,unassigned,unassigned,unassigned,unassigned,MFR--11---
1300,MCLE-10---,unassigned,MWPM-11---,MCMPS11---,MTAUT11---,MPH--11---,MEPSS11---,unassigned
1301,MCMPS11---,MCH--11---,MDNC-11--L,MPREC11---,YED--1DX-L,unassigned,MLST-12---,unassigned
1302,MLTST11C--,MCH--11---,MLFSC11---,MMACS11---,MINST12C--,MCLE-10---,unassigned,unassigned
1303,MCMPS11---,MFOOD11---,MWPM-11---,MCLE-10---,MEVSC11---,MACLV11FB-,MGRPR11--L,unassigned
1304,MCLE-10---,unassigned,MWPM-11---,YHRA-1AX--,MEVSC11---,MACLV11FB-,MCMPS11---,MFR--11---
1305,unassigned,unassigned,MLFSC11---,MCMPS11---,MMAP-11---,unassigned,unassigned,unassigned
1306,MCMPS11---,MCH--11---,MPREC11---,YLAW-2CX--,unassigned,MPH--11---,MINST12---,unassigned
1307,MDNTP11---,unassigned,MDNC-11--L,MCH--11---,MCMPS11---,MCLE-10---,MEPSS11---,unassigned
1308,MFOOD11---,MCH--11---,MPREC11---,MMACS11---,MLTST11C--,MPH--11---,MINST12C--,unassigned
1309,MAC--11---,unassigned,MPREC11---,MCMPS11---,MMAP-11---,unassigned,MEPSS11---,MCH--11---
1310,MCLE-10---,MCH--11---,ASTA-12---,unassigned,MINST12C--,MPH--11---,unassigned,YED--1EX-L
1311,MCMPS11---,MCH--11---,MLFSC11---,MCLE-10---,MPREC11---,MAC--11---,MEPSS11---,unassigned
1312,unassigned,MCH--11---,MPREC11---,MCMPS11---,MWEX-2A--L,MCLE-10---,MLST-12---,MFR--11---
1313,MCLE-10---,MMACS12---,ASTA-12---,MCH--11---,MLTST11C--,MPH--11---,MINST12C--,YED--1EX-L
1314,MCMPS11---,unassigned,ASTA-12---,MACLV11---,MPREC11---,MPH--11---,MLST-12---,MSP--11---
1315,MCMPS11---,MCH--11---,MLFSC11---,MPREC11---,unassigned,MPH--11---,MLST-12---,unassigned
1316,unassigned,MFOOD11---,MPREC11---,YHRA-1AX--,MMAP-11---,MACLV11FB-,MCMPS11---,MCH--11---
1317,MCLE-10---,MFOOD11---,MWPM-11---,MCMPS11---,MEVSC11---,MACLV11FB-,MLST-12---,unassigned
1318,MCMPS11---,unassigned,MPREC11---,YLAW-2CX--,MTAUT11---,MCLE-10---,MLST-12---,unassigned
1319,unassigned,MCH--11---,MATPH12---,MCMPS11---,MPREC11H--,MCLE-10---,MLST-12---,YED--1EX-L
1320,MFOOD11---,unassigned,MWPM-11---,MCLE-10---,MCMPS11---,MEVSC11---,unassigned,unassigned
1321,MCMPS11---,MCH--11---,MLFSC11---,MPREC11---,MIMCB11--L,MFOOD11---,unassigned,MIMJB11--L
1322,MAC--11---,unassigned,MPREC11---,MCMPS11---,MWEX-2A--L,MCLE-10---,MCMCL12---,unassigned
1323,MCLE-10---,MCH--11---,MLFSC11---,YLAW-2CX--,MPGEO12---,MPH--11---,MCMPS11---,YED--1EX-L
1324,MLTST11C--,MCLE-10--L,MLFSC11---,MCH--11---,MIMCB11--L,MCMCC11--L,MINST12C--,unassigned
1325,MCLE-10---,MLFSC11---,MDNC-11--L,MCMPS11---,unassigned,MWPM-11---,MEPSS11---,unassigned
1326,MCMPS11---,unassigned,MPREC11---,MWWK-11---,MEVSC11---,MACLV11---,MEPSS11---,unassigned
1327,MCMPS11---,MCH--11---,MPREC11---,unassigned,MIMCB11--L,MPH--11---,MCMCL12---,MIMJB11--L
1328,MCMPS11---,MFOOD11---,MVAPH11---,MWPM-10---,MEVSC11---,MCLE-10---,MLST-12---,YED--1DX--
1329,MDNCN11---,unassigned,MDNC-11--L,MCMPS11---,MPREC11---,YCPA-1AX-L,MLST-12---,MCH--11---
1330,MTXT-12---,MSC--10---,MIMG-11---,unassigned,MPHED10---,MFOOD11---,MEFWR10---,unassigned
1331,unassigned,MCH--11---,MLFSC11---,MCLE-10---,MCMPS11---,MEVSC11---,MCMCL12---,unassigned
1332,MCLE-10---,MCH--11---,MCH--12---,MPREC11---,MINST12C--,MAC--11---,MGRPR11--L,unassigned
1333,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MACLV11G--,unassigned,unassigned
1334,unassigned,MCH--11---,MPREC11---,MCMPS11---,MIMCB11--L,MCMCC11--L,unassigned,MSP--11---
1335,MCMPS11---,MCLE-10--L,MPREC11---,MCH--11---,MIMCB11--L,MPH--11---,MLST-12---,MSP--11---
1336,MCMPS11---,MFOOD11---,MPREC11---,unassigned,unassigned,MCLE-10---,MATPH12---,YED--1DX--
1337,MCLE-10---,MBSP-11---,MWPM-11---,YHRA-1AX--,MEVSC11---,MACLV11FB-,MCMPS11---,unassigned
1338,unassigned,MCH--11---,MLFSC11---,MCMPS11---,MPREC11---,MPH--11---,MEPSS11---,unassigned
1339,MCMPS11---,unassigned,MPREC11---,MMACS12---,unassigned,MCLE-10---,MLST-12---,MTDRF11---
1340,MFOOD11---,unassigned,MPREC11---,MCLE-10---,MCMPS11---,MACLV11FB-,MLST-12---,unassigned
1341,MCLE-10---,unassigned,MPREC11---,MCMPS11---,MPGEO12---,MACLV12---,MEPSS11---,unassigned
1342,MCMPS11---,YED--1DX--,MTXT-11---,MVAST11---,MMAP-11---,MEVSC11---,MEPSS11---,unassigned
1343,MBSP-11---,unassigned,unassigned,MCMPS11---,unassigned,MDCF-11---,MFOM-11---,unassigned
1344,MCMPS11---,unassigned,MTXT-11---,MVAST11---,unassigned,MACLV11G--,unassigned,unassigned
1345,MLTST11C--,unassigned,MPREC11---,MMACS12---,MINST12C--,MCLE-10---,unassigned,MCH--11---
1346,MCLE-10---,MCH--11---,unassigned,MCMPS11---,MPREC11H--,MPH--11---,MCMCL12---,unassigned
1347,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MEPSS11---,unassigned
1348,MTXT-11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MCMPS11---,unassigned
1349,MCMPS11---,MCH--11---,MPREC11---,unassigned,MWEX-2A--L,MCLE-10---,MATPH12---,unassigned
1350,unassigned,MCH--11---,MPREC11---,MCLE-10---,MCMPS11---,MFOOD11---,MCMCL12---,unassigned
1351,MCLE-10---,unassigned,MATPH12---,MCH--11---,MINST12---,MPH--11---,MCMPS11---,unassigned
1352,unassigned,unassigned,MLFSC11---,MCMPS11---,unassigned,MFOM-11---,MEPSS11---,unassigned
1353,MLTST11C--,MLFSC11---,MDNC-11--L,unassigned,MINST12C--,MCLE-10---,MFOM-11---,MSP--10---
1354,MCLE-10---,MFOOD11---,MLFSC11---,MCMPS11---,unassigned,MWPM-11---,MWH--12---,unassigned
1355,MCMPS11---,MCLE-10--L,MLFSC11---,MPREC11---,MIMCB11--L,MCMCC11--L,MWH--12---,unassigned
1356,MTXT-11---,unassigned,unassigned,MVAST11---,MMAP-11---,MACLV11G--,unassigned,unassigned
1357,MACC-12---,MCLE-10--L,ASTA-12---,unassigned,MIMCB11--L,MPH--11---,MINST12C--,MIMJB11--L
1358,MEC--12---,MCH--11---,ASTA-12---,MMACS12---,MLTST11C--,MPH--11---,MINST12C--,YED--1EX-L
1359,MCMPS11---,MLFSC11---,MATPH12---,unassigned,MPREC11H--,MCLE-10---,MGRPR11--L,MCH--11---
1360,MCMPS11---,YED--1DX--,YPSYC1AX--,MCLE-10---,MEVSC11---,MWPM-11---,MEPSS11---,unassigned
1361,unassigned,MDRM-11---,MDMD-12D--,unassigned,MMAP-11---,unassigned,unassigned,unassigned
1362,MFOOD11---,MCH--11---,unassigned,MCMPS11---,unassigned,MPH--11---,MLST-12---,MPREC12---
1363,MCLE-10---,YED--1DX--,MWPM-11---,MACLV11---,MCMPS11---,MEVSC11---,MSC--10---,unassigned
1364,MENR-11---,MCH--11---,MPREC11---,unassigned,MIMCB11--L,MPH--11---,MINST12C--,MIMJB11--L
1365,MLTST11C--,MDRM-11---,MLFSC11---,MPREC11---,MINST12C--,unassigned,unassigned,unassigned
1366,MAC--11---,MCH--11---,YPSYC1AX--,MCMPS11---,MEVSC11---,MACLV11G--,MCMCL12---,MPREC12---
1367,MCMPS11---,unassigned,MSP--11---,unassigned,unassigned,MVAST11---,unassigned,unassigned
1368,MCMPS11---,MFOOD11---,MLFSC11---,unassigned,MEVSC11---,MCLE-10---,MFOM-11---,MFR--09---
1369,MCLE-10---,MFOOD11---,MPREC11---,MCMPS11---,MEVSC12C--,MACLV11---,MEPSS11---,MSP--11---
1370,MCMPS11---,unassigned,MTXT-11---,unassigned,unassigned,MAC--11---,unassigned,MFR--11---
1371,MCMPS11---,MDRM-11---,MENR-11---,MACLV11---,MEVSC11---,unassigned,unassigned,MTDRF11---
1372,MLST-12---,MTDRF11---,MSP--11---,MCH--11---,MPREC11H--,MCLE-10---,MCMPS11---,unassigned
1373,MFOOD11---,MCH--11---,unassigned,MCMPS11---,MTAUT11---,MACLV11---,MINST12---,MPREC12---
1374,MCMPS11---,MLFSC11---,MATPH12---,unassigned,MPREC11H--,MPH--11---,MCH--12---,MCH--11---
1375,unassigned,unassigned,MLFSC11---,MCMPS11---,MEVSC11---,MACLV11G--,unassigned,unassigned
1376,MLTST11C--,MCH--11---,unassigned,MCLE-10---,MINST12C--,MPH--11---,MATPH12---,unassigned
1377,MAC--11---,MSC--10---,MLFSC11---,MPREC11---,MCMPS11---,MCLE-10---,MEPSS11---,MPREC12---
1378,MCMPS11---,MCH--11---,MLFSC11---,MPREC11---,MMAP-11---,MPH--11---,MLST-12---,MPREC12---
1379,MCLE-10---,unassigned,MPREC11---,MCMPS11---,MMAP-11---,MPH--11---,MEPSS11---,unassigned
1380,MCLE-10---,MDRM-11---,MCMPS10---,unassigned,MTAUT11---,MEVSC11---,MCMPS11---,unassigned
1381,MCMPS11---,MCH--11---,unassigned,unassigned,MIMCB11--L,MPH--11---,MATPH12---,MPREC12---
1382,MCMPS11---,MCLE-10--L,MIMG-11---,MPREC11---,MIMCB11--L,MPH--11---,MLST-12---,MIMJB11--L
1383,unassigned,unassigned,MPREC11---,MCMPS11---,MTAUT11---,MCLE-10---,MLST-12---,MSP--11---
1384,MCMPS11---,MDRM-11---,MLFSC11---,MVAST11---,unassigned,MACLV11G--,MEPSS11---,MSP--11---
1385,MCLE-10---,MCH--11---,MPREC11---,MACLV11---,MCMPS11---,MPH--11---,unassigned,unassigned
1386,unassigned,unassigned,MPREC11---,MCMPS11---,unassigned,MACLV11---,MEPSS11---,unassigned
1387,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MEPSS11---,unassigned
1388,MLST-12---,unassigned,MCH--12---,MCMPS11---,MPREC11---,MPH--11---,MEPSS11---,unassigned
1389,MCMPS11---,MCLE-10--L,MLFSC11---,MCH--11---,MIMCB11--L,unassigned,MWH--12---,MIMJB11--L
1390,MLST-12---,YED--1DX--,MVAPH11---,MACLV11---,MEVSC11---,MWPM-11---,MENST12---,unassigned
1391,MCMPS11---,YED--1DX--,MDNC-11--L,MCLE-10---,unassigned,MEVSC11---,unassigned,MSP--11---
1392,MENR-11---,MCLE-10--L,MPREC11---,unassigned,MIMCB11--L,MPH--11---,MCMPS11---,MCH--11---
1393,MCLE-10---,unassigned,unassigned,MCMPS11---,MEVSC11---,MAC--11---,MCMCL12---,MPREC12---
1394,MLST-12---,MCH--11---,ASTA-12---,unassigned,MLTST11C--,MPH--11---,MINST12C--,MSP--11---
1395,MCMPS11---,unassigned,MTXT-11---,unassigned,MEVSC11---,MCLE-10---,MFOM-11---,unassigned
1396,unassigned,MCH--11---,unassigned,MCMPS11---,MTAUT11---,MCLE-10---,MFOM-11---,MFR--11---
1397,unassigned,unassigned,MLFSC11---,MPREC11---,MCMPS11---,unassigned,unassigned,unassigned
1398,MCMPS11---,MFOOD11---,MSP--11---,unassigned,MEVSC11---,MACLV11---,unassigned,unassigned
1399,unassigned,MCH--11---,MPREC11---,MCMPS11---,MPGEO12---,MEVSC11---,unassigned,unassigned
1400,MCMPS11---,unassigned,MENR-11---,MPREC11---,MMAP-11---,MACLV11FB-,MEPSS11---,unassigned
1401,MAC--11---,MCLE-10--L,MLFSC11---,MPREC11---,MIMCB11--L,YCPA-1AX-L,MCMPS11---,unassigned
1402,MCMPS11---,unassigned,MPREC11---,unassigned,unassigned,MFOOD11---,unassigned,MSP--11---
1403,MCLE-10---,unassigned,unassigned,MACLV11---,MEVSC11---,MWPM-11---,MSC--10---,unassigned
1404,unassigned,MFOOD11---,MVAPH11---,MCMPS11---,MEVSC11---,MACLV11FB-,MLST-12---,unassigned
1405,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MEPSS11---,unassigned
1406,MDNTP11---,unassigned,MDNC-11--L,MCH--11---,MCMPS11---,MACC-12---,unassigned,unassigned
1407,MLTST11C--,MCH--11---,MPREC11---,MMACS12---,MIMCB11--L,MPH--11---,MINST12C--,MIMJB11--L
1408,MLTST11C--,unassigned,MATPH12---,MCLE-10---,MINST12C--,MMUOR11S-L,MGRPR11--L,MCH--11---
1409,MLTST11C--,MCH--11---,unassigned,ACSC-2A---,MINST12C--,MCLE-10---,unassigned,MFR--11---
1410,MCLE-10---,unassigned,MTXT-11---,MCMPS11---,MPREC11H--,MPH--11---,MEPSS11---,unassigned
1411,MCMPS11---,MCH--11---,unassigned,unassigned,MIMCB11--L,MPH--11---,MEPSS11---,MTDRF11---
1412,unassigned,unassigned,MLFSC11---,MCMPS11---,unassigned,unassigned,unassigned,MFR--11---
1413,MTXT-11---,unassigned,MLFSC11---,MCMPS10---,unassigned,unassigned,MFOM-11---,unassigned
1414,MCMPS11---,MCH--11---,MENR-11---,MODED11---,MPREC11---,unassigned,MINST12---,unassigned
1415,MVAST11---,unassigned,MCMPS10---,MCLE-10---,MPREC11---,MACLV11---,MSS--10---,unassigned
1416,MCMPS11---,MEC--12---,MATPH12---,MMACS12---,MPREC11---,MCLE-10---,MLST-12---,unassigned
1417,MCLE-10---,MCH--11---,MPREC11---,MACLV11---,MINST12---,MFOOD11---,MCMPS11---,MSP--11---
1418,unassigned,unassigned,MLFSC11---,MCMPS11---,MPREC11---,unassigned,MEPSS11---,unassigned
1419,MCMPS11---,YED--1DX--,MLFSC11---,YLAW-2CX--,MINST12---,unassigned,MFOM-11---,unassigned
1420,MLST-12---,MCLE-10--L,unassigned,MCH--11---,MIMCB11--L,MMUOR11S-L,MINST12C--,unassigned
1421,MFOOD11---,MCLE-10--L,MWPM-11---,MCMPS11---,YED--1DX-L,MEVSC11---,MINST12---,unassigned
1422,MDNTP11---,MLFSC11---,MDNC-11--L,MSJ--12---,MCMPS11---,MCLE-10---,MFOM-11---,MCH--11---
1423,MCMPS11---,MDRM-11---,MLFSC11---,unassigned,MMAP-11---,MACLV11G--,MEPSS11---,unassigned
1424,MCMPS11---,unassigned,MIMG-11---,MACLV11---,MMAP-11---,MAC--11---,MEPSS11---,unassigned
1425,MTXT-11---,unassigned,unassigned,MCMPS11---,unassigned,unassigned,unassigned,MFR--11---
1426,MCMPS11---,MCLE-10--L,MPREC11---,unassigned,MIMCB11--L,MDCF-11---,unassigned,unassigned
1427,unassigned,MDRM-11---,MLFSC11---,unassigned,unassigned,MACLV11G--,MCMPS11---,unassigned
1428,unassigned,unassigned,MLFSC11---,MCMPS11---,unassigned,MFOM-11---,MEPSS11---,unassigned
1429,MCMPS11---,MDRM-11---,MPREC11---,MTROB11---,unassigned,MACLV11---,MEPSS11---,unassigned
1430,unassigned,MCH--11---,MPREC11---,MCMPS11---,MTAUT11---,YCPA-1AX-L,MLST-12---,MFR--11---
1431,unassigned,MFOOD11---,MVAPH11---,YLAW-2CX--,unassigned,MACLV11G--,unassigned,unassigned
1432,unassigned,YED--1DX--,MPREC11---,MSJ--12---,MCMPS11---,MEVSC11---,MFMP-10---,unassigned
1433,MLTST11C--,MCH--11---,unassigned,MODED11---,MEVSC11---,MPH--11---,MINST12C--,unassigned
1434,MCLE-10---,MCH--11---,ASTA-12---,MMACS12---,MINST12C--,MPH--11---,unassigned,YED--1EX-L
1435,MCMPS11---,MFOOD11---,MENR-11---,MODED11---,MMAP-11---,unassigned,unassigned,unassigned
1436,MLTST11C--,MMACS12---,ASTA-12---,MCH--11---,MINST12C--,MPH--11---,MTROB11--L,MSP--12---
1437,MCMPS11---,MFOOD11---,MLFSC11---,MCLE-10---,unassigned,MACLV11---,MEPSS11---,unassigned
1438,MFOOD11---,unassigned,MLFSC11---,MCMPS11---,MINST12---,MCLE-10---,MEPSS11---,unassigned
1439,MCLE-10---,MCH--11---,MATPH12---,MACLV11---,unassigned,MVAST11---,MCMPS11---,MPREC12---
1440,MCMPS11---,unassigned,unassigned,MODED11---,MEVSC11---,MCLE-10---,MEPSS11---,MCH--11---
1441,unassigned,MCH--11---,MPREC11---,MCMPS11---,MWEX-2A--L,MPH--11---,MLST-12---,unassigned
1442,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,unassigned,unassigned,unassigned
1443,MLTST11C--,MCH--11---,MLFSC11---,MPREC11---,MINST12C--,MPH--11---,MATPH12---,YED--1EX-L
1444,unassigned,MLFSC11---,unassigned,MCMPS11---,unassigned,MFOM-11---,MEPSS11---,unassigned
1445,unassigned,unassigned,MLFSC11---,unassigned,MCMPS11---,MFOM-11---,MEPSS11---,unassigned
1446,MCLE-10---,unassigned,MLFSC11---,MCMPS11---,unassigned,MFOOD11---,MEPSS11---,unassigned
1447,MCMPS11---,unassigned,MPREC11---,YLAW-2CX--,MEVSC11---,MCLE-10---,MLST-12---,unassigned
1448,MAC--11---,MLFSC11---,MENR-11---,MCLE-10---,MENT-12---,MVAST11---,MCMPS11---,unassigned
1449,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MEPSS11---,unassigned
1450,MCLE-10---,MCH--11---,MPREC11---,MCMPS11---,unassigned,YCPA-1AX-L,MLST-12---,MSP--11---
1451,MCMPS11---,unassigned,MLFSC11---,MPREC11---,MPGEO12---,MCLE-10---,MATPH12---,MSP--11---
1452,unassigned,unassigned,MPREC11---,MCH--11---,MENFP12---,MACLV11---,MCMCL12---,unassigned
1453,MCLE-10---,MCH--11---,MLFSC11---,MMACS11---,MLTST11C--,MPH--11---,MINST12C--,unassigned
1454,MCMPS11---,MMACS12---,unassigned,MCLE-10---,MEVSC11---,MACLV11FB-,MFOM-11---,unassigned
1455,MLST-12---,MCLE-10--L,MPREC11---,MCMPS11---,MIMCB11--L,MPH--11---,MINST12---,MCH--11---
1456,unassigned,unassigned,MATPH12---,unassigned,MCMPS11---,unassigned,unassigned,unassigned
1457,MCLE-10---,unassigned,MSP--12---,MCMPS11---,MEVSC11---,MACLV11FB-,MEPSS11---,unassigned
1458,MCMPS11---,unassigned,MLFSC11---,unassigned,unassigned,MFOM-11---,MEPSS11---,unassigned
1459,MCMPS11---,MCH--11---,MPREC11---,YLAW-2CX--,unassigned,MCLE-10---,MLST-12---,YED--1EX-L
1460,MCMPS11---,MCLE-10--L,MDNC-11--L,MSJ--12---,MEVSC11---,MDCF-11---,unassigned,unassigned
1461,unassigned,unassigned,MPREC11---,MACLV11---,MTAUT11---,MPH--11---,MCMPS11---,unassigned
1462,unassigned,MCH--11---,MATPH12---,MCMPS11---,MPREC11---,YCPA-1AX-L,MLST-12---,YED--1EX-L
1463,MCMPS11---,MCH--11---,MDNC-11--L,YLAW-2CX--,MIMCB11--L,YCPA-1AX-L,MINST12---,MIMJB11--L
1464,unassigned,MBSP-11---,MPREC11---,MCH--11---,MCMPS11---,MFOOD11---,MLST-12---,unassigned
1465,unassigned,MLFSC11---,MDMD-12D--,MCMPS11---,MMAP-11---,MACLV11G--,MEPSS11---,unassigned
1466,MCMPS11---,unassigned,unassigned,unassigned,unassigned,MACLV11G--,MEPSS11---,MFR--11---
1467,unassigned,MCH--11---,MDMD-12D--,MCMPS11---,MENT-12---,MACLV11---,MWH--12---,unassigned
1468,MCMPS11---,MCLE-10--L,MPREC11---,YLAW-2CX--,MIMCB11--L,MPH--11---,MLST-12---,MCH--11---
1469,MCMPS11---,MCH--11---,unassigned,unassigned,MIMCB11--L,MPH--11---,MLST-12---,unassigned
