Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1000,PSYCHOLOGY 11 (Room A-2),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),20th CENTURY WORLD HISTORY 12 (Room 121),ENGLISH FIRST PEOPLES 12 (Room A-6),CALCULUS 12 (Room 207B),PRE-CALCULUS 12 (Room 210),unassigned
1001,unassigned,unassigned,FRENCH 10 (Room 122),unassigned,CONCERT BAND 9 - Guitar (Room 119),ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1002,unassigned,DRAMA 12 (Room A-1),unassigned,unassigned,ENGLISH FIRST PEOPLES 12 (Room A-6),FOOD STUDIES 12 (Room 206),DANCE FOUNDATIONS 12 (Room Studio),LEARNING STRATEGIES 12 (Room A-3)
1003,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),ACTIVE LIVING 12 (Room Gym),ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1004,DRAFTING 12 (Room 105),unassigned,CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 CHALLENGE (Room 222),ENGINEERING 12,AP CALCULUS AB 12 external cre (Room 214),PHYSICS 12 (Room 216),unassigned
1005,SCHOLARSHIP PREPARATION 12 LIN (Room 107),unassigned,CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 (Room A-6),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 11 (Room 219),unassigned
1006,unassigned,TEXTILES 12 (Room 206),CHEMISTRY 12 (Room 211),SPANISH 11 (Room 208),unassigned,CALCULUS 12 (Room 207B),PRE-CALCULUS 12 (Room 210),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1007,unassigned,ENGINEERING 12,CHEMISTRY 12 (Room 211),LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),AP PHYSICS C (MECHANICS) 12 ex (Room 225),unassigned,unassigned
1008,SCHOLARSHIP PREPARATION 12 LIN (Room 107),ENGINEERING 12,CHEMISTRY 12 (Room 211),LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),CALCULUS 12 (Room 207B),PHYSICS 12 (Room 216),unassigned
1009,PSYCHOLOGY 11 (Room A-2),unassigned,CHEMISTRY 12 (Room 211),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),unassigned
1010,COMPUTER PROGRAMMING 12 AI and (Room 203),unassigned,unassigned,LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),AP CALCULUS AB 12 external cre (Room 214),PHYSICS 12 (Room 216),unassigned
1011,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,CHEMISTRY 12 (Room 211),LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),AP CALCULUS AB 12 external cre (Room 214),PHYSICS 12 (Room 216),unassigned
1012,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,FOOD STUDIES 12 (Room 206),ACTIVE LIVING 12 (Room Gym),COMPARATIVE CULTURES 12 (Room 123),ENGLISH STUDIES 12 (Room A-7),SOCIAL JUSTICE 12 (Room 209),LEARNING STRATEGIES 12 (Room A-3)
1013,PSYCHOLOGY 11 (Room A-2),TEXTILES 12 (Room 206),CRIMINOLOGY 12 (Room A-2),FOOD STUDIES 12 (Room 206),ENGLISH FIRST PEOPLES 12 (Room A-6),ECONOMICS 12 (Room 208),PRE-CALCULUS 12 (Room 210),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1014,LIFE SCIENCES 11 (Room 227),unassigned,unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,COMPOSITION 11 (Room 207A),PHYSICAL GEOGRAPHY 12 (Room 207B),unassigned
1015,SCHOLARSHIP PREPARATION 12 LIN (Room 107),unassigned,LAW STUDIES 12 (Room 122),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room A-3),CALCULUS 12 (Room 207B),PRE-CALCULUS 12 (Room 210),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1016,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH STUDIES 12 (Room A-3),FOOD STUDIES 12 (Room 206),PHYSICAL GEOGRAPHY 12 (Room 207B),unassigned
1017,DRAFTING 12 (Room 105),ELL Academic Literacy 11 (Room 205A),ACCOUNTING 11 (Room 205A),unassigned,ENGLISH FIRST PEOPLES 12 Year (Room A-2),CALCULUS 12 (Room 207B),PRE-CALCULUS 12 (Room 210),unassigned
1018,SCHOLARSHIP PREPARATION 12 LIN (Room 107),TEXTILES 12 (Room 206),CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 (Room A-6),CALCULUS 12 (Room 106),AP PHYSICS C (MECHANICS) 12 ex (Room 225),PRE-CALCULUS 12 (Room 210),unassigned
1019,FRENCH 11 (Room 209),MEDIA DESIGN 12 (Room 114),CRIMINOLOGY 12 (Room A-2),unassigned,ENGLISH STUDIES 12 (Room A-3),unassigned,unassigned,unassigned
1020,unassigned,unassigned,ACCOUNTING 11 (Room 205A),unassigned,ENGLISH STUDIES 12 (Room A-3),unassigned,PHYSICS 12 (Room 216),unassigned
1021,unassigned,unassigned,CHEMISTRY 12 (Room 211),unassigned,ENGLISH FIRST PEOPLES 12 (Room A-6),ANATOMY AND PHYSIOLOGY 12 (Room 219),CHEMISTRY 11 (Room 211),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1022,PSYCHOLOGY 11 (Room A-2),TEXTILES 12 (Room 206),PRE-CALCULUS 11 (Room 106),ENGLISH STUDIES 12 (Room A-6),COMPARATIVE CULTURES 12 (Room 123),unassigned,PRE-CALCULUS 12 (Room 210),unassigned
1023,unassigned,TEXTILES 12 (Room 206),CHEMISTRY 12 (Room 211),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 11 (Room 219),unassigned
1024,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,CHEMISTRY 12 (Room 211),unassigned,ENGLISH STUDIES 12 (Room A-3),OUTDOOR EDUCATION 12 (Room Gym),CHEMISTRY 11 (Room 211),unassigned
1025,unassigned,unassigned,CHEMISTRY 12 (Room 211),unassigned,ENGLISH STUDIES 12 (Room A-3),unassigned,PHYSICS 12 (Room 216),unassigned
1026,SCHOLARSHIP PREPARATION 12 LIN (Room 107),MEDIA DESIGN 12 (Room 114),CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 CHALLENGE (Room 222),unassigned,AP CALCULUS AB 12 external cre (Room 214),AP COMPUTER SCIENCE A 12 (Room 203),unassigned
1027,CRIMINOLOGY 12 (Room 205B),TEXTILES 12 (Room 206),LAW STUDIES 12 (Room 122),FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),SOCIAL JUSTICE 12 (Room 209),unassigned
1028,unassigned,MEDIA DESIGN 12 (Room 114),unassigned,FOOD STUDIES 12 (Room 206),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 219),DANCE FOUNDATIONS 12 (Room Studio),unassigned
1029,unassigned,DRAMA 12 (Room A-1),unassigned,LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),SOCIAL JUSTICE 12 (Room 121),PRE-CALCULUS 12 (Room 210),unassigned
1030,unassigned,unassigned,CHEMISTRY 12 (Room 211),ACTIVE LIVING 12 (Room Gym),ENGLISH STUDIES 12 (Room A-3),CALCULUS 12 (Room 207B),PHYSICS 12 (Room 216),unassigned
1031,unassigned,unassigned,CRIMINOLOGY 12 (Room A-2),unassigned,ENGLISH STUDIES 12 (Room A-3),unassigned,PRE-CALCULUS 12 (Room 210),unassigned
1032,unassigned,TEXTILES 12 (Room 206),ACCOUNTING 11 (Room 205A),FOOD STUDIES 12 (Room 206),CAREER LIFE EDUCATION 10 (Room 205A),20th CENTURY WORLD HISTORY 12 (Room A-3),PHYSICAL GEOGRAPHY 12 (Room 207B),unassigned
1033,ACCOUNTING 12 (Room 208),PRE-CALCULUS 11 (Room 106),ACCOUNTING 11 (Room 205A),FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH STUDIES 12 (Room A-3),ECONOMICS 12 (Room 208),unassigned,unassigned
1034,LIFE SCIENCES 11 (Room 227),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room A-3),20th CENTURY WORLD HISTORY 12 (Room A-3),SOCIAL JUSTICE 12 (Room 209),LEARNING STRATEGIES 12 (Room A-3)
1035,ENTREPRENEURSHIP 12 (Room 209),unassigned,ACCOUNTING 11 (Room 205A),FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH STUDIES 12 (Room A-3),E-COMMERCE 12 (Room 208),unassigned,unassigned
1036,SCHOLARSHIP PREPARATION 12 LIN (Room 107),COMPUTER PROGRAMMING 11 AI and (Room 203),CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 CHALLENGE (Room 222),unassigned,AP CALCULUS AB 12 external cre (Room 214),PHYSICS 11 (Room 219),unassigned
1037,SCHOLARSHIP PREPARATION 12 LIN (Room 107),ART STUDIO 12,CHEMISTRY 12 (Room 211),LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),unassigned
1038,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,LAW STUDIES 12 (Room 122),FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),CHEMISTRY 11 (Room 211),unassigned
1039,unassigned,unassigned,CHEMISTRY 12 (Room 211),unassigned,ENGLISH STUDIES 12 (Room A-3),AP CALCULUS AB 12 external cre (Room 214),ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1040,ENTREPRENEURSHIP 12 (Room 209),unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room A-3),unassigned,PHYSICS 12 (Room 216),unassigned
1041,DANCE TECHNIQUE AND PERFORMANC (Room Studio),unassigned,CONTEMPORARY INDIGENOUS STUDIE (Room 207B),FOOD STUDIES 12 (Room 206),ENGLISH FIRST PEOPLES 12 (Room A-6),20th CENTURY WORLD HISTORY 12 (Room A-3),CRIMINOLOGY 12 (Room 205B),unassigned
1042,FRENCH 12 (Room 209),unassigned,LIFE SCIENCES 11 (Room 216),unassigned,unassigned,SPANISH 12 (Room 205B),unassigned,unassigned
1043,FRENCH 12 (Room 209),unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room A-3),SPANISH 12 (Room 205B),PRE-CALCULUS 12 (Room 210),unassigned
1044,PSYCHOLOGY 11 (Room A-2),unassigned,unassigned,20th CENTURY WORLD HISTORY 12 (Room 121),ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),SOCIAL JUSTICE 12 (Room 209),unassigned
1045,unassigned,unassigned,CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 CHALLENGE (Room 222),CALCULUS 12 (Room 106),AP PHYSICS C (MECHANICS) 12 ex (Room 225),CHEMISTRY 11 (Room 211),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1046,unassigned,unassigned,CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 CHALLENGE (Room 222),AP STATISTICS 12 (Room 207A),CALCULUS 12 (Room 207B),PHYSICAL GEOGRAPHY 12 (Room 207B),unassigned
1047,DRAFTING 12 (Room 105),ENGINEERING 12,WOODWORK 12 (Room 101),FOOD STUDIES 12 (Room 206),ENGLISH FIRST PEOPLES 12 (Room A-6),CALCULUS 12 (Room 207B),PRE-CALCULUS 12 (Room 210),unassigned
1048,SCHOLARSHIP PREPARATION 12 LIN (Room 107),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),ENGLISH STUDIES 12 (Room A-6),COMPARATIVE CULTURES 12 (Room 123),SOCIAL JUSTICE 12 (Room 121),PRE-CALCULUS 12 (Room 210),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1049,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,CHEMISTRY 12 (Room 211),LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),AP CALCULUS AB 12 external cre (Room 214),PRE-CALCULUS 12 (Room 210),unassigned
1050,SCHOLARSHIP PREPARATION 12 LIN (Room 107),unassigned,CHEMISTRY 12 (Room 211),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1051,unassigned,TEXTILES 12 (Room 206),ART STUDIO 12,ENGLISH STUDIES 12 (Room A-6),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 219),COMPUTER SCIENCE 11 (Room 203),unassigned
1052,unassigned,unassigned,CHEMISTRY 12 (Room 211),unassigned,AP STATISTICS 12 (Room 207A),20th CENTURY WORLD HISTORY 12 (Room A-3),unassigned,unassigned
1053,unassigned,ENGINEERING 12,CHEMISTRY 12 (Room 211),ACTIVE LIVING 12 (Room Gym),ENGLISH FIRST PEOPLES 12 (Room A-6),AP CALCULUS AB 12 external cre (Room 214),PHYSICS 12 (Room 216),unassigned
1054,unassigned,ENGINEERING 12,PHYSICS 12 (Room 225),unassigned,unassigned,20th CENTURY WORLD HISTORY 12 (Room A-3),COMPUTER SCIENCE 11 (Room 203),unassigned
1055,DANCE TECHNIQUE AND PERFORMANC (Room Studio),unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room A-3),SOCIAL JUSTICE 12 (Room 121),PRE-CALCULUS 12 (Room 210),unassigned
1056,unassigned,unassigned,CHEMISTRY 12 (Room 211),unassigned,ENGLISH STUDIES 12 (Room A-3),unassigned,PHYSICS 12 (Room 216),unassigned
1057,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),CAREER LIFE CONNECTIONS (Room 207A),FOOD STUDIES 12 (Room 206),unassigned,unassigned
1058,unassigned,unassigned,unassigned,unassigned,ROBOTICS 12 (Room 104),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),unassigned
1059,DANCE TECHNIQUE AND PERFORMANC (Room Studio),ART STUDIO 12,CONTEMPORARY INDIGENOUS STUDIE (Room 207B),ENGLISH STUDIES 12 (Room A-6),CAREER LIFE EDUCATION 10 (Room 205A),unassigned,DANCE FOUNDATIONS 12 (Room Studio),LEARNING STRATEGIES 12 (Room A-3)
1060,LIFE SCIENCES 11 (Room 227),unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room A-3),SOCIAL JUSTICE 12 (Room 121),PRE-CALCULUS 12 (Room 210),unassigned
1061,LIFE SCIENCES 11 (Room 227),unassigned,unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH STUDIES 12 (Room A-3),20th CENTURY WORLD HISTORY 12 (Room A-3),unassigned,unassigned
1062,unassigned,unassigned,unassigned,20th CENTURY WORLD HISTORY 12 (Room 121),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),unassigned
1063,PHOTOGRAPHY 12 (Room 113),YOGA FOR MINDFULNESS 12 (Room Gym),CHEMISTRY 12 (Room 211),unassigned,ENGLISH STUDIES 12 (Room A-3),ECONOMICS 12 (Room 208),unassigned,unassigned
1064,SCHOLARSHIP PREPARATION 12 LIN (Room 107),COMPUTER PROGRAMMING 11 AI and (Room 203),CHEMISTRY 12 (Room 211),LITERARY STUDIES 12 (Room 122),AP ENGLISH LITERATURE & COMPOS (Room 205B),AP CALCULUS AB 12 external cre (Room 214),PHYSICS 12 (Room 216),unassigned
1065,unassigned,unassigned,CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 CHALLENGE (Room 222),unassigned,AP CALCULUS AB 12 external cre (Room 214),ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1066,MARKETING AND PROMOTION 11 (Room 209),unassigned,ACCOUNTING 11 (Room 205A),AUTOMOTIVE TECHNOLOGY 12 (Room 102),ENGLISH STUDIES 12 (Room A-3),CALCULUS 12 (Room 207B),PRE-CALCULUS 12 (Room 210),unassigned
1067,MEDIA DESIGN 12 (Room 114),DRAMA 12 (Room A-1),PRE-CALCULUS 11 (Room 106),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room A-3),unassigned,CRIMINOLOGY 12 (Room 205B),unassigned
1068,unassigned,unassigned,CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 (Room A-6),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),unassigned
1069,FOUNDATIONS OF MATH AND PRE-CA (Room 106),unassigned,PRE-CALCULUS 11 (Room 106),FOOD STUDIES 12 (Room 206),ENGLISH FIRST PEOPLES 12 (Room A-6),ANATOMY AND PHYSIOLOGY 12 (Room 219),CHEMISTRY 11 (Room 211),unassigned
1070,unassigned,ENGINEERING 12,PHYSICS 12 (Room 225),20th CENTURY WORLD HISTORY 12 (Room 121),ENGLISH FIRST PEOPLES 12 (Room A-6),CALCULUS 12 (Room 207B),PHYSICS 11 (Room 219),unassigned
1071,PHYSICS 11 (Room 225),unassigned,PHYSICS 12 (Room 225),ENGLISH STUDIES 12 CHALLENGE (Room 222),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 219),INSTRUMENTAL MUSIC: ORCHESTRA (Room 119),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1072,unassigned,ENGINEERING 12,WOODWORK 12 (Room 101),ACTIVE LIVING 12 (Room Gym),ENGLISH FIRST PEOPLES 12 (Room A-6),FOOD STUDIES 12 (Room 206),SOCIAL JUSTICE 12 (Room 209),unassigned
1073,SCHOLARSHIP PREPARATION 12 LIN (Room 107),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),unassigned,ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1074,DANCE TECHNIQUE AND PERFORMANC (Room Studio),unassigned,CHEMISTRY 12 (Room 211),ENGLISH STUDIES 12 (Room A-6),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1075,LIFE SCIENCES 11 (Room 227),unassigned,unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),unassigned,COMPOSITION 11 (Room 207A),EXPLORATIONS IN SOCIAL STUDIES (Room 121),unassigned
1076,AUTOMOTIVE TECHNOLOGY 12 (Room 102),unassigned,CRIMINOLOGY 12 (Room A-2),ACTIVE LIVING 12 (Room Gym),COMPARATIVE CULTURES 12 (Room 123),unassigned,unassigned,LEARNING STRATEGIES 12 (Room A-3)
1077,unassigned,unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room A-3),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),unassigned
1078,unassigned,unassigned,CHEMISTRY 12 (Room 211),PHYSICS 12 (Room 227),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 11 (Room 219),unassigned
1079,unassigned,YOGA FOR MINDFULNESS 12 (Room Gym),unassigned,FOOD STUDIES 12 (Room 206),ENGLISH FIRST PEOPLES 12 (Room A-6),unassigned,SOCIAL JUSTICE 12 (Room 209),unassigned
1080,FRENCH 12 (Room 209),unassigned,unassigned,ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 226),AP CALCULUS AB 12 external cre (Room 214),unassigned,unassigned
1081,FRENCH 12 (Room 209),unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),CHEMISTRY 12 (Room 226),unassigned,PRE-CALCULUS 12 (Room 210),unassigned
1082,PSYCHOLOGY 11 (Room A-2),unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1083,ENTREPRENEURSHIP 12 (Room 209),unassigned,LIFE SCIENCES 11 (Room 216),ACTIVE LIVING 12 (Room Gym),3D ANIMATION 12 (Room 114),20th CENTURY WORLD HISTORY 12 (Room A-3),unassigned,unassigned
1084,CRIMINOLOGY 12 (Room 205B),unassigned,PHYSICS 12 (Room 225),ENGLISH STUDIES 12 (Room A-6),CHEMISTRY 12 (Room 226),AP CALCULUS AB 12 external cre (Room 214),COMPUTER SCIENCE 11 (Room 203),unassigned
1085,DRAFTING 12 (Room 105),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),ENGLISH STUDIES 12 (Room A-6),CHEMISTRY 12 (Room 226),ANATOMY AND PHYSIOLOGY 12 (Room 219),unassigned,unassigned
1086,unassigned,ENGLISH STUDIES 12 (Room A-7),unassigned,ACTIVE LIVING 12 (Room Gym),CHEMISTRY 12 (Room 226),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),LEARNING STRATEGIES 12 (Room A-3)
1087,PHOTOGRAPHY 12 (Room 113),unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),CAREER LIFE CONNECTIONS (Room 207A),FOOD STUDIES 12 (Room 206),unassigned,unassigned
1088,PHOTOGRAPHY 11 (Room 113),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),FOOD STUDIES 12 (Room 206),ENGLISH FIRST PEOPLES 12 (Room A-6),20th CENTURY WORLD HISTORY 12 (Room A-3),SOCIAL JUSTICE 12 (Room 209),LEARNING STRATEGIES 12 (Room A-3)
1089,PHYSICS 11 (Room 225),DRAMA 12 (Room A-1),INTRODUCTORY SPANISH 11 (Room 123),unassigned,ENGLISH FIRST PEOPLES 12 (Room A-6),ANATOMY AND PHYSIOLOGY 12 (Room 219),AP COMPUTER SCIENCE A 12 (Room 203),unassigned
1090,unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),CHEMISTRY 12 (Room 226),ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1091,ACCOUNTING 12 (Room 208),unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),AP STATISTICS 12 (Room 207A),AP CALCULUS AB 12 external cre (Room 214),PHYSICS 12 (Room 216),unassigned
1092,unassigned,unassigned,unassigned,CHEMISTRY 12 (Room 226),CALCULUS 12 (Room 106),AP PHYSICS C (MECHANICS) 12 ex (Room 225),ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1093,AUTOMOTIVE TECHNOLOGY 12 (Room 102),DRAMA 12 (Room A-1),unassigned,ACTIVE LIVING 12 (Room Gym),ENGLISH FIRST PEOPLES 12 (Room A-6),FOOD STUDIES 12 (Room 206),SOCIAL JUSTICE 12 (Room 209),unassigned
1094,DRAFTING 12 (Room 105),unassigned,unassigned,CHEMISTRY 12 (Room 226),CALCULUS 12 (Room 106),ANATOMY AND PHYSIOLOGY 12 (Room 219),PHYSICS 12 (Room 216),unassigned
1095,unassigned,INSTRUMENTAL MUSIC 12: GUITAR (Room 119),unassigned,ACTIVE LIVING 12 (Room Gym),ENGLISH FIRST PEOPLES 12 Year (Room A-2),E-COMMERCE 12 (Room 208),PRE-CALCULUS 12 (Room 210),unassigned
1096,AUTOMOTIVE TECHNOLOGY 12 (Room 102),TEXTILES 12 (Room 206),ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),ENGLISH STUDIES 12 (Room A-6),unassigned,FOOD STUDIES 12 (Room 206),CRIMINOLOGY 12 (Room 205B),unassigned
1097,PHOTOGRAPHY 11 (Room 113),unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),ENGLISH STUDIES 12 (Room A-6),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1098,ENTREPRENEURSHIP 12 (Room 209),unassigned,LAW STUDIES 12 (Room 122),ENGLISH STUDIES 12 (Room A-6),AP STATISTICS 12 (Room 207A),CALCULUS 12 (Room 207B),PHYSICS 12 (Room 216),unassigned
1099,unassigned,unassigned,ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),PHYSICS 12 (Room 227),CHEMISTRY 12 (Room 226),CALCULUS 12 (Room 207B),CHEMISTRY 11 (Room 211),unassigned
1100,unassigned,unassigned,PHYSICS 12 (Room 225),ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 226),CALCULUS 12 (Room 207B),PHYSICS 11 (Room 219),unassigned
1101,MARKETING AND PROMOTION 11 (Room 209),unassigned,unassigned,CHEMISTRY 12 (Room 226),CALCULUS 12 (Room 106),AP PHYSICS C (MECHANICS) 12 ex (Room 225),ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1102,AUTOMOTIVE TECHNOLOGY 12 (Room 102),TEXTILES 12 (Room 206),ART STUDIO 12,ENGLISH STUDIES 12 (Room A-6),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 219),PRE-CALCULUS 12 (Room 210),unassigned
1103,SCHOLARSHIP PREPARATION 12 LIN (Room 107),unassigned,PHYSICS 12 (Room 225),ENGLISH STUDIES 12 CHALLENGE (Room 222),CHEMISTRY 12 (Room 226),CALCULUS 12 (Room 207B),ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1104,MARKETING AND PROMOTION 11 (Room 209),unassigned,unassigned,FOOD STUDIES 12 (Room 206),CHEMISTRY 12 (Room 226),unassigned,ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1105,SCHOLARSHIP PREPARATION 12 LIN (Room 107),TEXTILES 12 (Room 206),FOOD STUDIES 12 (Room 206),ENGLISH STUDIES 12 (Room A-6),CHEMISTRY 12 (Room 226),CALCULUS 12 (Room 207B),PHYSICS 12 (Room 216),COMMUNITY LEADERSHIP 12 Linear (Room 123)
1106,LIFE SCIENCES 11 (Room 227),ART STUDIO 12,unassigned,ENGLISH STUDIES 12 (Room A-6),unassigned,FOOD STUDIES 12 (Room 206),ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1107,unassigned,unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),CHEMISTRY 12 (Room 226),AP CALCULUS AB 12 external cre (Room 214),ANATOMY AND PHYSIOLOGY 12 (Room 223),unassigned
1108,unassigned,SPOKEN LANGUAGE 11 (Room 205A),ENVIRONMENTAL SCIENCE 12 - CLI (Room 211),CONTEMPORARY INDIGENOUS STUDIE (Room A-3),3D ANIMATION 12 (Room 114),unassigned,PRE-CALCULUS 12 (Room 210),unassigned
1109,ACCOUNTING 12 (Room 208),unassigned,unassigned,FOUNDATIONS OF MATHEMATICS 11 (Room 122),ENGLISH FIRST PEOPLES 12 (Room A-6),FOOD STUDIES 12 (Room 206),unassigned,unassigned
1110,FRENCH 12 (Room 209),unassigned,unassigned,ENGLISH STUDIES 12 (Room A-6),unassigned,20th CENTURY WORLD HISTORY 12 (Room A-3),unassigned,unassigned
