id,grade,course,description,alternate
1000,12,MCALC12---,CALCULUS 12,False
1000,12,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1000,12,MCMCL12---,COMPARATIVE CULTURES 12,True
1000,12,MCTWR12---,CREATIVE WRITING 12,False
1000,12,MEC--12---,ECONOMICS 12,False
1000,12,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1000,12,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,False
1000,12,MPREC12---,PRE-CALCULUS 12,False
1000,12,MSJ--12---,SOCIAL JUSTICE 12,True
1000,12,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1000,12,YPSYC1AX--,PSYCHOLOGY 11,False
1001,12,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1001,12,MFR--10---,FRENCH 10,False
1001,12,MMAP-11---,MARKETING AND PROMOTION 11,True
1001,12,MPREC12---,PRE-CALCULUS 12,False
1001,12,XBA--09G--,CONCERT BAND 9 - Guitar,False
1001,12,YPSYC1AX--,PSYCHOLOGY 11,True
1002,12,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1002,12,MDCF-12---,DANCE FOUNDATIONS 12,False
1002,12,MDCF-12---,DANCE FOUNDATIONS 12,True
1002,12,MDRM-12---,DRAMA 12,False
1002,12,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1002,12,MFOOD12---,FOOD STUDIES 12,False
1002,12,MSJ--12---,SOCIAL JUSTICE 12,False
1002,12,MTXT-12---,TEXTILES 12,False
1002,12,MVAST12---,ART STUDIO 12,True
1002,12,YED--2CX--,LEARNING STRATEGIES 12,False
1002,12,YPA--2CX--,YOGA FOR MINDFULNESS 12,False
1003,11,MACLV12---,ACTIVE LIVING 12,False
1003,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1003,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1003,11,MENST12---,ENGLISH STUDIES 12,False
1003,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,False
1003,11,MPREC12---,PRE-CALCULUS 12,False
1003,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1004,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1004,11,MCH--12---,CHEMISTRY 12,False
1004,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1004,11,MENR-12---,ENGINEERING 12,False
1004,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1004,11,MFOOD12---,FOOD STUDIES 12,False
1004,11,MPH--12---,PHYSICS 12,False
1004,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1004,11,MTDRF12---,DRAFTING 12,False
1004,11,YED--2DX-L,PEER TUTORING 12 LINEAR,False
1005,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1005,11,MCALC12---,CALCULUS 12,False
1005,11,MCH--12---,CHEMISTRY 12,False
1005,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1005,11,MENST12---,ENGLISH STUDIES 12,False
1005,11,MPH--11---,PHYSICS 11,False
1005,11,MPH--12---,PHYSICS 12,False
1005,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1005,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1006,11,MCALC12---,CALCULUS 12,False
1006,11,MCH--12---,CHEMISTRY 12,False
1006,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1006,11,MLST-12---,LAW STUDIES 12,False
1006,11,MPREC12---,PRE-CALCULUS 12,False
1006,11,MSP--11---,SPANISH 11,False
1006,11,MSP--12---,SPANISH 12,False
1006,11,MTXT-12---,TEXTILES 12,False
1006,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1006,11,YLAW-2CX--,CRIMINOLOGY 12,True
1007,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1007,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1007,11,MCALC12---,CALCULUS 12,False
1007,11,MCH--12---,CHEMISTRY 12,False
1007,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1007,11,MDMD-12D--,3D ANIMATION 12,False
1007,11,MENR-12---,ENGINEERING 12,False
1007,11,MENT-12---,ENTREPRENEURSHIP 12,True
1007,11,MLTST12---,LITERARY STUDIES 12,False
1007,11,MPH--12---,PHYSICS 12,True
1007,11,YED--2DX-L,PEER TUTORING 12 LINEAR,False
1008,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1008,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,True
1008,11,MCALC12---,CALCULUS 12,False
1008,11,MCH--12---,CHEMISTRY 12,False
1008,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1008,11,MEC--12---,ECONOMICS 12,False
1008,11,MENR-12---,ENGINEERING 12,False
1008,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,True
1008,11,MLFSC11---,LIFE SCIENCES 11,True
1008,11,MLST-12---,LAW STUDIES 12,True
1008,11,MLTST12---,LITERARY STUDIES 12,False
1008,11,MPH--12---,PHYSICS 12,False
1008,11,MPREC12---,PRE-CALCULUS 12,False
1008,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1009,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1009,11,MCH--12---,CHEMISTRY 12,False
1009,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1009,11,MENST12---,ENGLISH STUDIES 12,False
1009,11,MFOOD12---,FOOD STUDIES 12,False
1009,11,MODED12---,OUTDOOR EDUCATION 12,True
1009,11,MPH--12---,PHYSICS 12,False
1009,11,MPREC12---,PRE-CALCULUS 12,False
1009,11,YPSYC1AX--,PSYCHOLOGY 11,False
1010,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1010,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1010,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,True
1010,11,MCALC12---,CALCULUS 12,True
1010,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1010,11,MCMPR12AI-,COMPUTER PROGRAMMING 12 AI and Games,False
1010,11,MLTST12---,LITERARY STUDIES 12,False
1010,11,MPH--12---,PHYSICS 12,False
1010,11,MPREC12---,PRE-CALCULUS 12,False
1010,11,MTROB12--L,ROBOTICS 12 LINEAR,False
1011,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1011,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1011,11,MCH--12---,CHEMISTRY 12,False
1011,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1011,11,MLTST12---,LITERARY STUDIES 12,False
1011,11,MPH--12---,PHYSICS 12,False
1011,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1011,11,MTDRF12---,DRAFTING 12,False
1011,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1012,11,MACLV12---,ACTIVE LIVING 12,False
1012,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1012,11,MCMCL12---,COMPARATIVE CULTURES 12,False
1012,11,MENST12---,ENGLISH STUDIES 12,False
1012,11,MFOOD12---,FOOD STUDIES 12,False
1012,11,MSJ--12---,SOCIAL JUSTICE 12,False
1012,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1012,11,YED--2CX--,LEARNING STRATEGIES 12,False
1012,11,YHRA-2AX--,CROSS TRAINING 12,False
1013,11,MCH--12---,CHEMISTRY 12,True
1013,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1013,11,MCMCL12---,COMPARATIVE CULTURES 12,True
1013,11,MEC--12---,ECONOMICS 12,False
1013,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1013,11,MFOOD12---,FOOD STUDIES 12,False
1013,11,MPREC12---,PRE-CALCULUS 12,False
1013,11,MTXT-12---,TEXTILES 12,False
1013,11,XBA--09G--,CONCERT BAND 9 - Guitar,True
1013,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1013,11,YLAW-2CX--,CRIMINOLOGY 12,False
1013,11,YPSYC1AX--,PSYCHOLOGY 11,False
1014,11,MCMCL12---,COMPARATIVE CULTURES 12,True
1014,11,MCMPS11---,COMPOSITION 11,False
1014,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1014,11,MLFSC11---,LIFE SCIENCES 11,False
1014,11,MPGEO12---,PHYSICAL GEOGRAPHY 12,False
1014,11,MSJ--12---,SOCIAL JUSTICE 12,True
1015,11,MCALC12---,CALCULUS 12,False
1015,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1015,11,MENST12---,ENGLISH STUDIES 12,False
1015,11,MFOOD12---,FOOD STUDIES 12,False
1015,11,MLST-12---,LAW STUDIES 12,False
1015,11,MPREC12---,PRE-CALCULUS 12,False
1015,11,MVAPH11---,PHOTOGRAPHY 11,True
1015,11,MWWK-12---,WOODWORK 12,True
1015,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1015,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1015,11,YPSYC1AX--,PSYCHOLOGY 11,False
1016,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1016,11,MCMCL12---,COMPARATIVE CULTURES 12,True
1016,11,MENST12---,ENGLISH STUDIES 12,False
1016,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,False
1016,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1016,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,True
1016,11,MFOOD12---,FOOD STUDIES 12,False
1016,11,MPGEO12---,PHYSICAL GEOGRAPHY 12,False
1016,11,MSJ--12---,SOCIAL JUSTICE 12,False
1016,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1016,11,YHRA-2AX--,CROSS TRAINING 12,False
1017,11,MAC--11---,ACCOUNTING 11,False
1017,11,MCALC12---,CALCULUS 12,False
1017,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1017,11,MENFP12--Y,ENGLISH FIRST PEOPLES 12 Year,False
1017,11,MPREC12---,PRE-CALCULUS 12,False
1017,11,MTDRF12---,DRAFTING 12,False
1017,11,YESFL1CX--,ELL Academic Literacy 11,False
1018,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1018,11,MAC--11---,ACCOUNTING 11,True
1018,11,MCALC12---,CALCULUS 12,False
1018,11,MCH--12---,CHEMISTRY 12,False
1018,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1018,11,MENR-12---,ENGINEERING 12,True
1018,11,MENST12---,ENGLISH STUDIES 12,False
1018,11,MFOOD12---,FOOD STUDIES 12,False
1018,11,MODED12---,OUTDOOR EDUCATION 12,False
1018,11,MPREC12---,PRE-CALCULUS 12,False
1018,11,MTXT-12---,TEXTILES 12,False
1018,11,YED--2DX-L,PEER TUTORING 12 LINEAR,False
1018,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1018,11,YLRA-2AX-L,ATHLETIC LEADERSHIP 12 Linear,False
1019,11,MENST12---,ENGLISH STUDIES 12,False
1019,11,MFR--11---,FRENCH 11,False
1019,11,MMEDD12---,MEDIA DESIGN 12,False
1019,11,MTROB12---,ROBOTICS 12,True
1019,11,YLAW-2CX--,CRIMINOLOGY 12,False
1020,11,MAC--11---,ACCOUNTING 11,False
1020,11,MEC--12---,ECONOMICS 12,True
1020,11,MENST12---,ENGLISH STUDIES 12,False
1020,11,MMAP-11---,MARKETING AND PROMOTION 11,True
1020,11,MPH--12---,PHYSICS 12,False
1020,11,MPREC12---,PRE-CALCULUS 12,False
1021,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1021,11,MCH--11---,CHEMISTRY 11,False
1021,11,MCH--12---,CHEMISTRY 12,False
1021,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1021,11,MDCF-12---,DANCE FOUNDATIONS 12,False
1021,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1021,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1021,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1021,11,MPREC12---,PRE-CALCULUS 12,False
1021,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1022,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1022,11,MCMCL12---,COMPARATIVE CULTURES 12,False
1022,11,MENST12---,ENGLISH STUDIES 12,False
1022,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,True
1022,11,MPREC11---,PRE-CALCULUS 11,False
1022,11,MPREC12---,PRE-CALCULUS 12,False
1022,11,MTXT-12---,TEXTILES 12,False
1022,11,MVAPH11---,PHOTOGRAPHY 11,True
1022,11,MVAST12---,ART STUDIO 12,False
1022,11,YPSYC1AX--,PSYCHOLOGY 11,False
1023,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1023,11,MCALC12---,CALCULUS 12,True
1023,11,MCH--12---,CHEMISTRY 12,False
1023,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1023,11,MENST12---,ENGLISH STUDIES 12,False
1023,11,MFOOD12---,FOOD STUDIES 12,False
1023,11,MPH--11---,PHYSICS 11,False
1023,11,MPH--12---,PHYSICS 12,False
1023,11,MPREC12---,PRE-CALCULUS 12,False
1023,11,MTXT-12---,TEXTILES 12,False
1024,11,MCH--11---,CHEMISTRY 11,False
1024,11,MCH--12---,CHEMISTRY 12,False
1024,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1024,11,MENST12---,ENGLISH STUDIES 12,False
1024,11,MODED12---,OUTDOOR EDUCATION 12,False
1024,11,MPREC12---,PRE-CALCULUS 12,False
1024,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1025,11,MCH--12---,CHEMISTRY 12,False
1025,11,MENST12---,ENGLISH STUDIES 12,False
1025,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,True
1025,11,MPH--12---,PHYSICS 12,False
1025,11,MPREC12---,PRE-CALCULUS 12,False
1026,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1026,11,ACSC-2A---,AP COMPUTER SCIENCE A 12,False
1026,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1026,11,MCH--12---,CHEMISTRY 12,False
1026,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1026,11,MENR-12---,ENGINEERING 12,True
1026,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1026,11,MFOOD12---,FOOD STUDIES 12,False
1026,11,MMEDD12---,MEDIA DESIGN 12,False
1026,11,MPREC12H--,PRE-CALCULUS 12 HONOURS,False
1026,11,YED--2DX-L,PEER TUTORING 12 LINEAR,False
1026,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1027,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1027,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1027,11,MENST12---,ENGLISH STUDIES 12,False
1027,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1027,11,MLST-12---,LAW STUDIES 12,False
1027,11,MSJ--12---,SOCIAL JUSTICE 12,False
1027,11,MTXT-12---,TEXTILES 12,False
1027,11,YLAW-2CX--,CRIMINOLOGY 12,False
1028,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1028,11,MDCF-12---,DANCE FOUNDATIONS 12,False
1028,11,MFOOD12---,FOOD STUDIES 12,False
1028,11,MMEDD12---,MEDIA DESIGN 12,False
1028,11,MVAST12---,ART STUDIO 12,True
1029,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1029,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1029,11,MDRM-12---,DRAMA 12,False
1029,11,MLST-12---,LAW STUDIES 12,True
1029,11,MLTST12---,LITERARY STUDIES 12,False
1029,11,MPREC12---,PRE-CALCULUS 12,False
1029,11,MSJ--12---,SOCIAL JUSTICE 12,False
1029,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1029,11,YCPA-2AXE-,COMMUNITY LEADERSHIP 12,False
1030,11,MACLV12---,ACTIVE LIVING 12,False
1030,11,MCALC12---,CALCULUS 12,False
1030,11,MCH--12---,CHEMISTRY 12,False
1030,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1030,11,MENST12---,ENGLISH STUDIES 12,False
1030,11,MFOOD12---,FOOD STUDIES 12,False
1030,11,MLST-12---,LAW STUDIES 12,True
1030,11,MPH--12---,PHYSICS 12,False
1030,11,MPREC12---,PRE-CALCULUS 12,False
1030,11,YLAW-2CX--,CRIMINOLOGY 12,True
1031,11,MACLV12G--,ACTIVE LIVING 12 Girls,True
1031,11,MDFT-12---,DRAMA: FILM & TELEVISION 12,False
1031,11,MENST12---,ENGLISH STUDIES 12,False
1031,11,MFOOD12---,FOOD STUDIES 12,True
1031,11,MPREC12---,PRE-CALCULUS 12,False
1031,11,YLAW-2CX--,CRIMINOLOGY 12,False
1032,11,MAC--11---,ACCOUNTING 11,False
1032,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1032,11,MCLE-10---,CAREER LIFE EDUCATION 10,False
1032,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1032,11,MFOOD12---,FOOD STUDIES 12,False
1032,11,MPGEO12---,PHYSICAL GEOGRAPHY 12,False
1032,11,MTXT-12---,TEXTILES 12,False
1032,11,MVAPH11---,PHOTOGRAPHY 11,True
1032,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1032,11,YPA--2CX--,YOGA FOR MINDFULNESS 12,False
1033,11,MAC--11---,ACCOUNTING 11,False
1033,11,MACC-12---,ACCOUNTING 12,False
1033,11,MACLV12---,ACTIVE LIVING 12,True
1033,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1033,11,MEC--12---,ECONOMICS 12,False
1033,11,MENST12---,ENGLISH STUDIES 12,False
1033,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1033,11,MINST12---,CONTEMPORARY INDIGENOUS STUDIES 12,False
1033,11,MPREC11---,PRE-CALCULUS 11,False
1033,11,YPA--2CX--,YOGA FOR MINDFULNESS 12,False
1034,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1034,11,MENST12---,ENGLISH STUDIES 12,False
1034,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,False
1034,11,MFOOD12---,FOOD STUDIES 12,False
1034,11,MLFSC11---,LIFE SCIENCES 11,False
1034,11,MPREC12---,PRE-CALCULUS 12,True
1034,11,MSJ--12---,SOCIAL JUSTICE 12,False
1034,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1034,11,YED--2CX--,LEARNING STRATEGIES 12,False
1034,11,YPSYC1AX--,PSYCHOLOGY 11,True
1035,11,MAC--11---,ACCOUNTING 11,False
1035,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1035,11,MECOM12---,E-COMMERCE 12,False
1035,11,MENST12---,ENGLISH STUDIES 12,False
1035,11,MENT-12---,ENTREPRENEURSHIP 12,False
1035,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1035,11,MWPM-11---,WORKPLACE MATHEMATICS 11,False
1036,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1036,11,MCH--12---,CHEMISTRY 12,False
1036,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1036,11,MCMPR11AI-,COMPUTER PROGRAMMING 11 AI and Games,False
1036,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1036,11,MMACS11---,COMPUTER SCIENCE 11,True
1036,11,MPH--11---,PHYSICS 11,False
1036,11,MPH--12---,PHYSICS 12,False
1036,11,MPREC12---,PRE-CALCULUS 12,False
1036,11,MVAPH12---,PHOTOGRAPHY 12,True
1036,11,YCPA-2AXE-,COMMUNITY LEADERSHIP 12,False
1036,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1037,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1037,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1037,11,MCALC12---,CALCULUS 12,False
1037,11,MCH--12---,CHEMISTRY 12,False
1037,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1037,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1037,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1037,11,MEC--12---,ECONOMICS 12,True
1037,11,MLTST12---,LITERARY STUDIES 12,False
1037,11,MPH--12---,PHYSICS 12,False
1037,11,MPREC12---,PRE-CALCULUS 12,False
1037,11,MVAST12---,ART STUDIO 12,False
1037,11,MWH--12---,20th CENTURY WORLD HISTORY 12,True
1037,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1038,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1038,11,MCH--11---,CHEMISTRY 11,False
1038,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1038,11,MENST12---,ENGLISH STUDIES 12,False
1038,11,MENT-12---,ENTREPRENEURSHIP 12,True
1038,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,False
1038,11,MLST-12---,LAW STUDIES 12,False
1038,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1038,11,MVAPH11---,PHOTOGRAPHY 11,True
1038,11,YHRA-2AX--,CROSS TRAINING 12,False
1039,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1039,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1039,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1039,11,MCH--12---,CHEMISTRY 12,False
1039,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1039,11,MEC--12---,ECONOMICS 12,False
1039,11,MENST12---,ENGLISH STUDIES 12,False
1039,11,MFOOD12---,FOOD STUDIES 12,True
1039,11,MPGEO12---,PHYSICAL GEOGRAPHY 12,True
1039,11,YLRA-2AX-L,ATHLETIC LEADERSHIP 12 Linear,False
1040,11,MEC--12---,ECONOMICS 12,True
1040,11,MENST12---,ENGLISH STUDIES 12,False
1040,11,MENT-12---,ENTREPRENEURSHIP 12,False
1040,11,MPH--12---,PHYSICS 12,False
1040,11,MPREC12---,PRE-CALCULUS 12,False
1041,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1041,11,MDNC-12--L,DANCE 12: CHOREOGRAPHY Linear,False
1041,11,MDNCM12--L,DANCE COMPANY 12 Linear,False
1041,11,MDNTP12---,DANCE TECHNIQUE AND PERFORMANCE 12,False
1041,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1041,11,MFOOD12---,FOOD STUDIES 12,False
1041,11,MINST12---,CONTEMPORARY INDIGENOUS STUDIES 12,False
1041,11,MLST-12---,LAW STUDIES 12,False
1041,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1041,11,YLAW-2CX--,CRIMINOLOGY 12,False
1041,11,YPSYC1AX--,PSYCHOLOGY 11,False
1042,11,MCMPS11---,COMPOSITION 11,True
1042,11,MFOM-11---,FOUNDATIONS OF MATHEMATICS 11,True
1042,11,MFOM-12---,FOUNDATIONS OF MATHEMATICS 12,False
1042,11,MFR--12---,FRENCH 12,False
1042,11,MLFSC11---,LIFE SCIENCES 11,False
1042,11,MSP--12---,SPANISH 12,False
1043,11,MDCF-12---,DANCE FOUNDATIONS 12,True
1043,11,MENST12---,ENGLISH STUDIES 12,False
1043,11,MFR--12---,FRENCH 12,False
1043,11,MPREC12---,PRE-CALCULUS 12,False
1043,11,MSP--12---,SPANISH 12,False
1043,11,MTXT-12---,TEXTILES 12,True
1044,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,False
1044,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1044,11,MENST12---,ENGLISH STUDIES 12,False
1044,11,MSJ--12---,SOCIAL JUSTICE 12,False
1044,11,MSP--12---,SPANISH 12,True
1044,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1044,11,YPSYC1AX--,PSYCHOLOGY 11,False
1045,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1045,11,MCALC12---,CALCULUS 12,False
1045,11,MCH--11---,CHEMISTRY 11,False
1045,11,MCH--12---,CHEMISTRY 12,False
1045,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1045,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1045,11,MIMCB12--L,INSTRUMENTAL MUSIC 12: CONCERT BAND LINEAR,False
1045,11,MPH--12---,PHYSICS 12,True
1045,11,MPREC12---,PRE-CALCULUS 12,False
1045,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,True
1045,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1046,11,ASTA-12---,AP STATISTICS 12,False
1046,11,MCALC12---,CALCULUS 12,False
1046,11,MCH--12---,CHEMISTRY 12,False
1046,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1046,11,MEC--12---,ECONOMICS 12,False
1046,11,MENST12C--,ENGLISH STUDIES 12 CHALLENGE,False
1046,11,MPGEO12---,PHYSICAL GEOGRAPHY 12,False
1046,11,MPH--12---,PHYSICS 12,False
1047,11,MCALC12---,CALCULUS 12,False
1047,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1047,11,MENFP12---,ENGLISH FIRST PEOPLES 12,False
1047,11,MENR-12---,ENGINEERING 12,False
1047,11,MFOOD12---,FOOD STUDIES 12,False
1047,11,MIMG-12---,INSTRUMENTAL MUSIC 12: GUITAR,False
1047,11,MPREC12---,PRE-CALCULUS 12,False
1047,11,MTDRF12---,DRAFTING 12,False
1047,11,MWWK-12---,WOODWORK 12,False
1048,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1048,11,MCMCL12---,COMPARATIVE CULTURES 12,False
1048,11,MENST12---,ENGLISH STUDIES 12,False
1048,11,MENT-12---,ENTREPRENEURSHIP 12,True
1048,11,MEVSC12C--,ENVIRONMENTAL SCIENCE 12 - CLIMATE CHANGE,False
1048,11,MFOOD12---,FOOD STUDIES 12,True
1048,11,MPREC12---,PRE-CALCULUS 12,False
1048,11,MSJ--12---,SOCIAL JUSTICE 12,False
1048,11,MWH--12---,20th CENTURY WORLD HISTORY 12,False
1048,11,YCPA-2AX-L,COMMUNITY LEADERSHIP 12 Linear,False
1048,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
1048,11,YPSYC1AX--,PSYCHOLOGY 11,False
1049,11,ACAL-12---,AP CALCULUS AB 12 external credential,False
1049,11,AELC-12---,AP ENGLISH LITERATURE & COMPOSITION 12,False
1049,11,APHM-12---,AP PHYSICS C (MECHANICS) 12 external credential,False
1049,11,ASTA-12---,AP STATISTICS 12,False
1049,11,MATPH12---,ANATOMY AND PHYSIOLOGY 12,True
1049,11,MCH--12---,CHEMISTRY 12,False
1049,11,MCLC-12--L,CAREER LIFE CONNECTIONS Linear,False
1049,11,MGRPR12--L,GRAPHIC PRODUCTION 12 LINEAR,False
1049,11,MLTST12---,LITERARY STUDIES 12,False
1049,11,MPREC12---,PRE-CALCULUS 12,False
1049,11,MTAUT12---,AUTOMOTIVE TECHNOLOGY 12,False
1049,11,MWWK-12---,WOODWORK 12,True
1049,11,YED--2FX-L,SCHOLARSHIP PREPARATION 12 LINEAR,False
