Student,Block 0,Block 1,Block 2,Block 3,Block 4,Block 5,Block 6,Block 7
1469,unassigned,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11 HONOURS,LAW STUDIES 12,INSTRUMENTAL MUSIC 11:,COMPOSITION 11,CHEMISTRY 11
1470,ATHLETIC LEADERSHIP 11 Linear,unassigned,ROBOTICS 11 LINEAR,PRE-CALCULUS 11,LIFE SCIENCES 11,CONTEMPORARY INDIGENOUS STUDIE,COMPOSITION 11,CHEMISTRY 11
1471,PSYCHOLOGY 11,unassigned,unassigned,PRE-CALCULUS 11,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,CHEMISTRY 11
1472,CRIMINOLOGY 12,unassigned,unassigned,PRE-CALCULUS 11,LAW STUDIES 12,FOOD STUDIES 11,COMPOSITION 11,ANATOMY AND PHYSIOLOGY 12
1473,PEER TUTORING 11 LINEAR,COMMUNITY LEADERSHIP 11 Linear,DRAFTING 11,PRE-CALCULUS 11,LAW STUDIES 12,unassigned,COMPOSITION 11,ACCOUNTING 11
1474,unassigned,unassigned,ROBOTICS 11 LINEAR,PRE-CALCULUS 11,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,ACCOUNTING 11
1475,CRIMINOLOGY 12,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11,LIFE SCIENCES 11,INSTRUMENTAL MUSIC 11:,COMPOSITION 11,CHEMISTRY 11
1476,BEGINNERS ELL 10,unassigned,TEXTILES 11,PRE-CALCULUS 11,unassigned,ENVIRONMENTAL SCIENCE 11,COMPOSITION 10,CHORAL MUSIC 11: CONCERT CHOIR
1477,unassigned,WOODWORK 11,AUTOMOTIVE TECHNOLOGY 11,SPANISH 11,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,unassigned
1478,PEER TUTORING 11 LINEAR,unassigned,unassigned,PRE-CALCULUS 11 HONOURS,LITERARY STUDIES 11 Challenge,FRENCH 11,unassigned,AP STATISTICS 12
1479,unassigned,unassigned,unassigned,PRE-CALCULUS 11,unassigned,LIFE SCIENCES 11,COMPOSITION 11,unassigned
1480,unassigned,unassigned,unassigned,unassigned,unassigned,LIFE SCIENCES 11,COMPOSITION 11,unassigned
1481,unassigned,unassigned,unassigned,unassigned,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,unassigned
1482,CRIMINOLOGY 12,unassigned,AUTOMOTIVE TECHNOLOGY 11,PRE-CALCULUS 12,LAW STUDIES 12,unassigned,COMPOSITION 11,CAREER LIFE EDUCATION 10
1483,unassigned,unassigned,unassigned,PRE-CALCULUS 11,COMPUTER SCIENCE 12,EXPLORATIONS IN SOCIAL STUDIES,COMPUTER PROGRAMMING 11 AI and,CHEMISTRY 11
1484,unassigned,unassigned,unassigned,PRE-CALCULUS 11 HONOURS,LITERARY STUDIES 11 Challenge,GRAPHIC PRODUCTION 11 LINEAR,unassigned,AP STATISTICS 12
1485,LEARNING STRATEGIES 11,unassigned,PHOTOGRAPHY 11,PRE-CALCULUS 11,unassigned,unassigned,COMPOSITION 11,ANATOMY AND PHYSIOLOGY 12
1486,unassigned,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11,LIFE SCIENCES 11,GRAPHIC PRODUCTION 11 LINEAR,COMPOSITION 11,CHEMISTRY 11
1487,unassigned,COMMUNITY LEADERSHIP 11,DRAFTING 11,PRE-CALCULUS 11,LAW STUDIES 12,GRAPHIC PRODUCTION 11 LINEAR,unassigned,CHEMISTRY 11
1488,YOGA FOR MINDFULNESS 11,unassigned,PHOTOGRAPHY 11,unassigned,LAW STUDIES 12,ENVIRONMENTAL SCIENCE 11,COMPOSITION 11,unassigned
1489,ATHLETIC LEADERSHIP 11 Linear,unassigned,unassigned,PRE-CALCULUS 11,LIFE SCIENCES 11,FOOD STUDIES 11,COMPOSITION 11,ACTIVE LIVING 11
1490,unassigned,unassigned,PHOTOGRAPHY 11,unassigned,INSTRUMENTAL MUSIC: ORCHESTRA,unassigned,COMPOSITION 11,unassigned
1491,unassigned,unassigned,unassigned,PRE-CALCULUS 11,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,CHEMISTRY 11
1492,PSYCHOLOGY 11,unassigned,unassigned,unassigned,MARKETING AND PROMOTION 11,unassigned,COMPOSITION 11,CHORAL MUSIC 11: CONCERT CHOIR
1493,unassigned,unassigned,AUTOMOTIVE TECHNOLOGY 11,PRE-CALCULUS 11,OUTDOOR EDUCATION 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,ACTIVE LIVING 11
1494,unassigned,unassigned,unassigned,PRE-CALCULUS 11,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,ANATOMY AND PHYSIOLOGY 12
1495,PSYCHOLOGY 11,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,CHEMISTRY 11
1496,CROSS TRAINING 11,WORKPLACE MATHEMATICS 11,unassigned,AUTOMOTIVE TECHNOLOGY 11,unassigned,ENVIRONMENTAL SCIENCE 11,COMPOSITION 11,ACTIVE LIVING 11 Football
1497,unassigned,WORKPLACE MATHEMATICS 11,AUTOMOTIVE TECHNOLOGY 11,SPANISH 11,LIFE SCIENCES 11,CONTEMPORARY INDIGENOUS STUDIE,COMPOSITION 11,CAREER LIFE EDUCATION 10
1498,unassigned,unassigned,unassigned,unassigned,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,unassigned
1499,PEER TUTORING 11 LINEAR,unassigned,ROBOTICS 11 LINEAR,PRE-CALCULUS 11,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,AP STATISTICS 12
1500,unassigned,WORKPLACE MATHEMATICS 11,PHOTOGRAPHY 11,unassigned,unassigned,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,CAREER LIFE EDUCATION 10
1501,CRIMINOLOGY 12,WORKPLACE MATHEMATICS 11,unassigned,AUTOMOTIVE TECHNOLOGY 11,unassigned,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,unassigned
1502,ATHLETIC LEADERSHIP 11 Linear,unassigned,unassigned,PRE-CALCULUS 11,LAW STUDIES 12,CONTEMPORARY INDIGENOUS STUDIE,unassigned,ACTIVE LIVING 11
1503,unassigned,COMMUNITY LEADERSHIP 11,DRAFTING 11,PRE-CALCULUS 11 HONOURS,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,ANATOMY AND PHYSIOLOGY 12
1504,CRIMINOLOGY 12,unassigned,TEXTILES 11,PRE-CALCULUS 11,PHYSICS 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,CHEMISTRY 11
1505,unassigned,unassigned,ART STUDIO 11,unassigned,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,CHEMISTRY 11
1506,unassigned,COMMUNITY LEADERSHIP 11,unassigned,PRE-CALCULUS 11 HONOURS,LIFE SCIENCES 11,INSTRUMENTAL MUSIC 11:,unassigned,CHEMISTRY 11
1507,unassigned,unassigned,unassigned,PRE-CALCULUS 12,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,ANATOMY AND PHYSIOLOGY 12
1508,CRIMINOLOGY 12,unassigned,unassigned,PRE-CALCULUS 11,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,ANATOMY AND PHYSIOLOGY 12
1509,PSYCHOLOGY 11,unassigned,unassigned,PRE-CALCULUS 11,PHYSICAL GEOGRAPHY 12,ENVIRONMENTAL SCIENCE 11,COMPOSITION 11,ACTIVE LIVING 11 Girls
1510,ATHLETIC LEADERSHIP 11 Linear,unassigned,unassigned,SOCIAL JUSTICE 12,LIFE SCIENCES 11,FOUNDATIONS OF MATHEMATICS 11,COMPOSITION 11,CHEMISTRY 11
1511,unassigned,unassigned,PHOTOGRAPHY 11,unassigned,OUTDOOR EDUCATION 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,ACTIVE LIVING 11 Girls
1512,unassigned,unassigned,unassigned,PRE-CALCULUS 11,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,CHEMISTRY 11
1513,CRIMINOLOGY 12,unassigned,ART STUDIO 11,PRE-CALCULUS 11,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,CHEMISTRY 11
1514,CROSS TRAINING 11,WORKPLACE MATHEMATICS 11,unassigned,unassigned,unassigned,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,ACTIVE LIVING 11 Football
1515,unassigned,WORKPLACE MATHEMATICS 11,AUTOMOTIVE TECHNOLOGY 11,SOCIAL STUDIES 10,unassigned,ENVIRONMENTAL SCIENCE 11,COMPOSITION 11,CAREER LIFE EDUCATION 10
1516,unassigned,COMMUNITY LEADERSHIP 11,unassigned,PRE-CALCULUS 11 HONOURS,LIFE SCIENCES 11,CONTEMPORARY INDIGENOUS STUDIE,DRAMA 11,AP STATISTICS 12
1517,unassigned,COMMUNITY LEADERSHIP 11,unassigned,PRE-CALCULUS 11 HONOURS,LITERARY STUDIES 11 Challenge,CONTEMPORARY INDIGENOUS STUDIE,unassigned,AP STATISTICS 12
1518,CRIMINOLOGY 12,20th CENTURY WORLD HISTORY 12,unassigned,unassigned,unassigned,ENVIRONMENTAL SCIENCE 11,COMPOSITION 11,CAREER LIFE EDUCATION 10
1519,unassigned,unassigned,unassigned,unassigned,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,unassigned
1520,unassigned,unassigned,unassigned,unassigned,LIFE SCIENCES 11,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,unassigned
1521,CRIMINOLOGY 12,unassigned,TEXTILES 11,SPANISH 11,LIFE SCIENCES 11,FOUNDATIONS OF MATHEMATICS 11,COMPOSITION 11,CAREER LIFE EDUCATION 10
1522,ATHLETIC LEADERSHIP 11 Linear,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11,LITERARY STUDIES 11 Challenge,GRAPHIC PRODUCTION 11 LINEAR,unassigned,AP COMPUTER SCIENCE A 12
1523,unassigned,unassigned,unassigned,PRE-CALCULUS 11,LAW STUDIES 12,unassigned,COMPOSITION 11,INTRODUCTORY SPANISH 11
1524,ATHLETIC LEADERSHIP 11 Linear,unassigned,unassigned,PRE-CALCULUS 11,LAW STUDIES 12,INSTRUMENTAL MUSIC 11:,COMPOSITION 11,ACCOUNTING 11
1525,unassigned,unassigned,unassigned,PRE-CALCULUS 11,PHYSICAL GEOGRAPHY 12,INSTRUMENTAL MUSIC 11:,COMPOSITION 11,CHEMISTRY 11
1526,ATHLETIC LEADERSHIP 11 Linear,unassigned,unassigned,PRE-CALCULUS 12,LAW STUDIES 12,INSTRUMENTAL MUSIC 11:,COMPOSITION 11,ACTIVE LIVING 11
1527,unassigned,unassigned,AUTOMOTIVE TECHNOLOGY 11,PRE-CALCULUS 11,PHYSICS 11,FOOD STUDIES 11,COMPOSITION 11,ACTIVE LIVING 11
1528,unassigned,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11,LAW STUDIES 12,LIFE SCIENCES 11,COMPOSITION 11,CHEMISTRY 11
1529,PEER TUTORING 11 LINEAR,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11,LAW STUDIES 12,CONTEMPORARY INDIGENOUS STUDIE,COMPOSITION 11,ACCOUNTING 12
1530,PSYCHOLOGY 11,unassigned,unassigned,PRE-CALCULUS 11 HONOURS,unassigned,LIFE SCIENCES 11,COMPOSITION 11,ACTIVE LIVING 11
1531,unassigned,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11 HONOURS,LITERARY STUDIES 11 Challenge,INSTRUMENTAL MUSIC 11:,unassigned,AP COMPUTER SCIENCE A 12
1532,unassigned,unassigned,unassigned,PRE-CALCULUS 11,unassigned,ENVIRONMENTAL SCIENCE 11,COMPOSITION 11,ACCOUNTING 12
1533,CRIMINOLOGY 12,unassigned,unassigned,PRE-CALCULUS 11,LAW STUDIES 12,FOOD STUDIES 11,COMPOSITION 11,CHEMISTRY 11
1534,unassigned,COMMUNITY LEADERSHIP 11 Linear,TEXTILES 11,PRE-CALCULUS 11 HONOURS,LITERARY STUDIES 11 Challenge,INSTRUMENTAL MUSIC 11:,unassigned,CHEMISTRY 11
1535,unassigned,unassigned,ART STUDIO 11,unassigned,LIFE SCIENCES 11,FOUNDATIONS OF MATHEMATICS 11,COMPOSITION 11,CAREER LIFE EDUCATION 10
1536,unassigned,COMMUNITY LEADERSHIP 11 Linear,unassigned,PRE-CALCULUS 11 HONOURS,LITERARY STUDIES 11 Challenge,GRAPHIC PRODUCTION 11 LINEAR,unassigned,AP STATISTICS 12
1537,unassigned,unassigned,unassigned,PRE-CALCULUS 12,COMPUTER SCIENCE 11,CONTEMPORARY INDIGENOUS STUDIE,COMPUTER PROGRAMMING 11 AI and,CHEMISTRY 11
1538,unassigned,unassigned,AUTOMOTIVE TECHNOLOGY 11,PRE-CALCULUS 11,INSTRUMENTAL MUSIC: ORCHESTRA,EXPLORATIONS IN SOCIAL STUDIES,COMPOSITION 11,ACCOUNTING 12
1539,PSYCHOLOGY 11,unassigned,DRAFTING 11,PRE-CALCULUS 11,unassigned,FRENCH 11,unassigned,unassigned
1540,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1541,unassigned,LEARNING STRATEGIES 10,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,3D ANIMATION 12,unassigned
1542,unassigned,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1543,PEER TUTORING 10 LINEAR,unassigned,Information and Communications,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,ACCOUNTING 11
1544,BEGINNERS ELL 10,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1545,CROSS TRAINING 10,WORKPLACE MATHEMATICS 10,Information and Communications,PHYSICAL AND HEALTH EDUCATION,unassigned,unassigned,COMPOSITION 10,unassigned
1546,unassigned,WORKPLACE MATHEMATICS 10,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,ADST ?  FOOD STUDIES 10,EFP WRITING 10,unassigned
1547,PEER TUTORING 10 LINEAR,COMMUNITY LEADERSHIP 10,Information and Communications,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1548,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1549,unassigned,unassigned,TEXTILES 10,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1550,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1551,CROSS TRAINING 10,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1552,unassigned,unassigned,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,unassigned,CAREER LIFE EDUCATION 10
1553,unassigned,COMMUNITY LEADERSHIP 10 Linear,unassigned,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,DANCE 10: CHOREOGRAPHY Linear,unassigned
1554,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1555,unassigned,WORKPLACE MATHEMATICS 10,unassigned,PHYSICAL AND HEALTH EDUCATION,INSTRUMENTAL MUSIC: GUITAR 10,ADST ?  FOOD STUDIES 10,DRAMA 10,unassigned
1556,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1557,unassigned,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,DANCE 10: CHOREOGRAPHY Linear,ADST ? ENTREPRENEURSHIP AND MA
1558,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1559,ATHLETIC LEADERSHIP 10 U16,unassigned,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1560,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,INSTRUMENTAL MUSIC: GUITAR 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1561,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10: CHALLENGE,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1562,CROSS TRAINING 10,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1563,unassigned,unassigned,TEXTILES 10,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1564,CROSS TRAINING 10,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1565,unassigned,WORKPLACE MATHEMATICS 10,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,ADST ?  FOOD STUDIES 10,COMPOSITION 10,unassigned
1566,unassigned,COMMUNITY LEADERSHIP 10 Linear,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,ACCOUNTING 11
1567,unassigned,unassigned,unassigned,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,ACCOUNTING 11
1568,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,ACCOUNTING 11
1569,unassigned,COMMUNITY LEADERSHIP 10 Linear,unassigned,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,CAREER LIFE EDUCATION 10
1570,ATHLETIC LEADERSHIP 10 U16,unassigned,unassigned,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,ACCOUNTING 11
1571,unassigned,LEARNING STRATEGIES 10,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1572,unassigned,COMMUNITY LEADERSHIP 10 Linear,VISUAL ARTS: ART STUDIO 10,PHYSICAL AND HEALTH EDUCATION,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,3D ANIMATION 12,unassigned
1573,ATHLETIC LEADERSHIP 10 U16,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1574,unassigned,COMMUNITY LEADERSHIP 10 Linear,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,ADST ?  FOOD STUDIES 10,DANCE 10: CHOREOGRAPHY Linear,unassigned
1575,PEER TUTORING 10 LINEAR,unassigned,ADST-Technology Explorations 1,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1576,unassigned,unassigned,TEXTILES 10,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1577,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1578,unassigned,unassigned,unassigned,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1579,unassigned,WORKPLACE MATHEMATICS 10,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,ADST ?  FOOD STUDIES 10,COMPOSITION 10,unassigned
1580,LEARNING STRATEGIES 10 LINEAR,ADST ?  WOODWORK 10,unassigned,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1581,CROSS TRAINING 10,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,LIFE SCIENCES 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,CAREER LIFE EDUCATION 10
1582,PEER TUTORING 10 LINEAR,COMMUNITY LEADERSHIP 10,unassigned,PRE-CALCULUS 11,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,CAREER LIFE EDUCATION 10
1583,unassigned,unassigned,ADST ?  ELECTRONICS AND ROBOTI,SCIENCE 10,INSTRUMENTAL MUSIC: CONCERT BA,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1584,unassigned,LEARNING STRATEGIES 10,ADST-Technology Explorations 1,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,CAREER LIFE EDUCATION 10
1585,unassigned,ADST ?  WOODWORK 10,ADST ?  POWER TECHNOLOGY 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,CAREER LIFE EDUCATION 10
1586,unassigned,WORKPLACE MATHEMATICS 10,VISUAL ARTS: ART STUDIO 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,ADST ?  FOOD STUDIES 10,EFP WRITING 10,unassigned
1587,unassigned,unassigned,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,MARKETING AND PROMOTION 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1588,unassigned,WORKPLACE MATHEMATICS 10,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,ADST ?  FOOD STUDIES 10,DRAMA 10,unassigned
1589,unassigned,unassigned,ADST ?  DRAFTING 10,PHYSICAL AND HEALTH EDUCATION,ADST ? MEDIA DESIGN 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1590,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1591,OUTDOOR EDUCATION 10,ADST ?  WOODWORK 10,unassigned,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1592,unassigned,ADST ?  WOODWORK 10,unassigned,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1593,unassigned,unassigned,unassigned,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1594,PEER TUTORING 10 LINEAR,COMMUNITY LEADERSHIP 10 Linear,VISUAL ARTS: PHOTOGRAPHY 10,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1595,unassigned,unassigned,ADST ?  POWER TECHNOLOGY 10,PHYSICAL AND HEALTH EDUCATION,INSTRUMENTAL MUSIC: GUITAR 10,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1596,unassigned,unassigned,Information and Communications,PHYSICAL AND HEALTH EDUCATION,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1597,unassigned,unassigned,TEXTILES 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,unassigned
1598,unassigned,unassigned,VISUAL ARTS: ART STUDIO 10,PHYSICAL AND HEALTH EDUCATION,CHORAL MUSIC: CONCERT CHOIR 10,FOUNDATIONS OF MATH AND PRE-CA,DRAMA 10,unassigned
1599,ATHLETIC LEADERSHIP 10 U16,unassigned,VISUAL ARTS: PHOTOGRAPHY 10,PHYSICAL AND HEALTH EDUCATION,unassigned,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1600,unassigned,unassigned,ADST ?  DRAFTING 10,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,EFP WRITING 10,ACCOUNTING 11
1601,PEER TUTORING 10 LINEAR,unassigned,ADST-Technology Explorations 1,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPUTER PROGRAMMING 11 AI and,unassigned
1602,unassigned,unassigned,TEXTILES 10,SCIENCE 10,unassigned,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,unassigned
1603,unassigned,unassigned,ADST ?  DRAFTING 10,SCIENCE 10: CHALLENGE,COMPUTER SCIENCE 11,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10 Challenge,unassigned
1604,ATHLETIC LEADERSHIP 10 U16,unassigned,Information and Communications,SCIENCE 10,PHYSICAL AND HEALTH EDUCATION,FOUNDATIONS OF MATH AND PRE-CA,COMPOSITION 10,ACCOUNTING 11
